"GEO_ID","B25034_001E","B25034_001M","B25034_002E","B25034_002M","B25034_003E","B25034_003M","B25034_004E","B25034_004M","B25034_005E","B25034_005M","B25034_006E","B25034_006M","B25034_007E","B25034_007M","B25034_008E","B25034_008M","B25034_009E","B25034_009M","B25034_010E","B25034_010M","NAME"
"id","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Built 2005 or later","Margin of Error!!Total!!Built 2005 or later","Estimate!!Total!!Built 2000 to 2004","Margin of Error!!Total!!Built 2000 to 2004","Estimate!!Total!!Built 1990 to 1999","Margin of Error!!Total!!Built 1990 to 1999","Estimate!!Total!!Built 1980 to 1989","Margin of Error!!Total!!Built 1980 to 1989","Estimate!!Total!!Built 1970 to 1979","Margin of Error!!Total!!Built 1970 to 1979","Estimate!!Total!!Built 1960 to 1969","Margin of Error!!Total!!Built 1960 to 1969","Estimate!!Total!!Built 1950 to 1959","Margin of Error!!Total!!Built 1950 to 1959","Estimate!!Total!!Built 1940 to 1949","Margin of Error!!Total!!Built 1940 to 1949","Estimate!!Total!!Built 1939 or earlier","Margin of Error!!Total!!Built 1939 or earlier","Geographic Area Name"
"1400000US25023511701","1663","75","7","12","26","23","43","35","48","31","197","65","443","107","340","101","163","68","396","107","Census Tract 5117.01, Plymouth County, Massachusetts"
"1400000US25023511702","1010","43","0","127","54","39","12","19","68","47","267","94","272","80","180","74","93","57","64","38","Census Tract 5117.02, Plymouth County, Massachusetts"
"1400000US25023520100","2524","113","53","43","211","101","143","109","124","61","257","135","141","74","515","143","178","79","902","178","Census Tract 5201, Plymouth County, Massachusetts"
"1400000US25023520201","1567","84","0","127","19","22","131","52","118","65","87","47","229","104","296","111","92","45","595","104","Census Tract 5202.01, Plymouth County, Massachusetts"
"1400000US25023520202","2218","132","134","55","319","92","314","117","424","115","356","102","115","63","232","78","63","47","261","88","Census Tract 5202.02, Plymouth County, Massachusetts"
"1400000US25023521101","1597","58","53","26","66","37","139","69","167","61","187","77","214","61","392","98","105","71","274","99","Census Tract 5211.01, Plymouth County, Massachusetts"
"1400000US25023521102","1203","73","15","23","138","58","11","19","30","27","82","37","110","45","160","74","51","38","606","119","Census Tract 5211.02, Plymouth County, Massachusetts"
"1400000US25023521201","1147","59","0","127","10","17","99","57","50","54","24","24","69","43","67","42","65","40","763","102","Census Tract 5212.01, Plymouth County, Massachusetts"
"1400000US25023521202","1399","49","28","34","58","36","137","49","39","34","265","88","211","86","218","82","52","45","391","106","Census Tract 5212.02, Plymouth County, Massachusetts"
"1400000US25023522101","1651","65","12","18","40","32","126","62","211","67","395","102","262","82","200","83","125","57","280","105","Census Tract 5221.01, Plymouth County, Massachusetts"
"1400000US25023522102","2002","94","66","36","100","51","257","98","272","98","208","66","395","94","154","69","98","60","452","102","Census Tract 5221.02, Plymouth County, Massachusetts"
"1400000US25023523100","1117","58","15","23","86","44","94","66","148","75","31","29","78","50","119","53","19","24","527","123","Census Tract 5231, Plymouth County, Massachusetts"
"1400000US25023523201","988","46","8","14","46","28","102","54","71","37","201","74","163","66","97","48","15","18","285","82","Census Tract 5232.01, Plymouth County, Massachusetts"
"1400000US25023523202","2682","146","118","46","228","81","229","90","519","144","394","148","455","129","219","97","88","75","432","144","Census Tract 5232.02, Plymouth County, Massachusetts"
"1400000US25023524101","1076","60","34","33","29","28","157","75","74","44","166","67","123","57","76","50","166","81","251","83","Census Tract 5241.01, Plymouth County, Massachusetts"
"1400000US25023524102","1588","83","36","24","73","50","118","43","138","45","227","83","221","70","178","67","158","76","439","119","Census Tract 5241.02, Plymouth County, Massachusetts"
"1400000US25023525101","2334","170","56","36","167","106","338","97","217","85","428","117","278","105","169","64","59","37","622","152","Census Tract 5251.01, Plymouth County, Massachusetts"
"1400000US25023525104","2043","135","23","26","186","65","311","105","386","114","518","115","111","59","111","77","22","26","375","107","Census Tract 5251.04, Plymouth County, Massachusetts"
"1400000US25023525203","2229","146","116","56","120","51","623","126","355","133","236","81","199","100","180","109","62","63","338","116","Census Tract 5252.03, Plymouth County, Massachusetts"
"1400000US25023525204","1013","63","14","24","105","53","271","95","174","81","126","77","167","72","43","34","0","127","113","72","Census Tract 5252.04, Plymouth County, Massachusetts"
"1400000US25023525300","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 5253, Plymouth County, Massachusetts"
"1400000US25023526100","2895","137","45","36","256","125","315","100","306","112","890","168","327","102","250","99","203","94","303","112","Census Tract 5261, Plymouth County, Massachusetts"
"1400000US25023530100","1564","48","117","40","140","71","153","74","262","74","582","122","195","90","34","30","7","11","74","64","Census Tract 5301, Plymouth County, Massachusetts"
"1400000US25023530200","1805","45","38","31","12","19","36","26","226","99","83","54","142","71","214","94","294","123","760","131","Census Tract 5302, Plymouth County, Massachusetts"
"1400000US25023530300","1949","75","22","18","12","20","40","38","113","61","133","81","192","79","276","103","162","77","999","137","Census Tract 5303, Plymouth County, Massachusetts"
"1400000US25023530400","2439","59","0","127","26","31","113","60","667","146","1110","153","259","143","72","90","60","72","132","93","Census Tract 5304, Plymouth County, Massachusetts"
"1400000US25023530500","2349","143","12","20","0","127","215","88","219","117","401","141","260","124","263","108","78","50","901","185","Census Tract 5305, Plymouth County, Massachusetts"
"1400000US25023530600","2051","66","19","23","93","45","254","79","373","112","630","115","188","71","182","100","41","32","271","133","Census Tract 5306, Plymouth County, Massachusetts"
"1400000US25023530700","2474","104","255","76","507","92","159","82","305","122","370","118","197","100","120","72","231","126","330","123","Census Tract 5307, Plymouth County, Massachusetts"
"1400000US25023530801","2093","86","266","80","366","102","494","100","169","86","393","124","171","94","70","52","19","26","145","85","Census Tract 5308.01, Plymouth County, Massachusetts"
"1400000US25023530802","2946","54","49","37","124","80","284","121","391","165","534","162","295","139","646","188","169","114","454","140","Census Tract 5308.02, Plymouth County, Massachusetts"
"1400000US25023530901","3493","69","79","58","355","92","698","171","645","169","598","178","470","215","427","162","82","67","139","73","Census Tract 5309.01, Plymouth County, Massachusetts"
"1400000US25023530902","1895","45","58","39","151","100","520","149","376","102","557","148","46","42","43","41","29","34","115","84","Census Tract 5309.02, Plymouth County, Massachusetts"
"1400000US25023540101","1437","90","45","44","249","101","201","90","188","106","317","97","90","50","156","81","24","38","167","88","Census Tract 5401.01, Plymouth County, Massachusetts"
"1400000US25023540102","1235","73","0","127","137","95","37","42","157","110","137","67","101","90","335","147","104","79","227","107","Census Tract 5401.02, Plymouth County, Massachusetts"
"1400000US25023540103","1401","91","8","13","194","79","305","109","450","111","166","78","50","46","73","53","15","24","140","72","Census Tract 5401.03, Plymouth County, Massachusetts"
"1400000US25023541100","1847","89","41","18","308","78","379","114","328","86","385","99","117","86","63","45","54","46","172","58","Census Tract 5411, Plymouth County, Massachusetts"
"1400000US25023542101","2252","219","26","30","224","91","464","133","400","131","402","123","215","117","171","110","43","39","307","97","Census Tract 5421.01, Plymouth County, Massachusetts"
"1400000US25023542102","836","80","10","17","164","103","148","65","136","86","212","92","63","52","0","127","0","127","103","63","Census Tract 5421.02, Plymouth County, Massachusetts"
"1400000US25023542200","2322","204","199","62","626","115","236","79","95","57","208","70","276","110","153","75","92","59","437","120","Census Tract 5422, Plymouth County, Massachusetts"
"1400000US25023542300","2785","253","53","35","138","71","84","54","61","56","238","83","249","112","330","138","99","62","1533","236","Census Tract 5423, Plymouth County, Massachusetts"
"1400000US25023543100","983","84","9","13","92","47","83","50","257","77","259","71","100","52","35","26","17","17","131","44","Census Tract 5431, Plymouth County, Massachusetts"
"1400000US25023544100","1840","85","40","31","75","55","233","72","425","102","671","109","140","88","180","81","50","46","26","30","Census Tract 5441, Plymouth County, Massachusetts"
"1400000US25023544200","2666","123","112","59","124","59","269","97","1048","171","554","143","105","69","246","137","44","69","164","94","Census Tract 5442, Plymouth County, Massachusetts"
"1400000US25023545100","2745","173","78","50","330","127","222","102","264","109","693","146","369","144","247","114","145","105","397","129","Census Tract 5451, Plymouth County, Massachusetts"
"1400000US25023545200","2937","149","54","46","360","151","137","91","490","180","711","166","553","167","261","112","188","94","183","99","Census Tract 5452, Plymouth County, Massachusetts"
"1400000US25023545300","2807","91","34","36","10","15","37","31","229","120","371","140","530","151","406","128","227","106","963","184","Census Tract 5453, Plymouth County, Massachusetts"
"1400000US25023545400","3423","140","39","40","129","65","135","82","275","90","502","152","520","180","530","189","462","137","831","170","Census Tract 5454, Plymouth County, Massachusetts"
"1400000US25023560100","3300","175","153","110","91","66","214","105","372","113","627","157","532","164","412","128","217","104","682","171","Census Tract 5601, Plymouth County, Massachusetts"
"1400000US25023561100","2225","176","77","60","111","71","343","109","160","67","335","143","238","119","239","89","188","103","534","140","Census Tract 5611, Plymouth County, Massachusetts"
"1400000US25023561200","199","71","0","127","0","127","0","127","13","21","0","127","16","25","13","21","0","127","157","73","Census Tract 5612, Plymouth County, Massachusetts"
"1400000US25023990003","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 9900.03, Plymouth County, Massachusetts"
"1400000US25025000100","1639","51","0","127","30","45","21","24","89","51","149","71","84","61","39","44","95","64","1132","139","Census Tract 1, Suffolk County, Massachusetts"
"1400000US25025000201","1621","31","0","127","0","127","0","127","71","58","98","67","66","41","168","82","206","90","1012","137","Census Tract 2.01, Suffolk County, Massachusetts"
"1400000US25025000202","1567","38","0","127","0","127","39","46","13","20","67","61","49","38","164","94","199","80","1036","127","Census Tract 2.02, Suffolk County, Massachusetts"
"1400000US25025000301","1250","30","92","54","0","127","0","127","35","42","145","76","172","69","64","44","72","69","670","115","Census Tract 3.01, Suffolk County, Massachusetts"
"1400000US25025000302","1320","65","0","127","8","13","15","13","32","31","123","64","334","93","148","85","48","37","612","123","Census Tract 3.02, Suffolk County, Massachusetts"
"1400000US25025000401","2936","92","0","127","7","13","46","40","177","91","339","112","337","118","210","95","229","111","1591","172","Census Tract 4.01, Suffolk County, Massachusetts"
"1400000US25025000402","1516","68","10","16","17","19","14","25","31","29","154","73","78","45","106","55","255","109","851","120","Census Tract 4.02, Suffolk County, Massachusetts"
"1400000US25025000502","1993","77","19","22","0","127","51","39","164","94","125","75","123","62","57","32","150","48","1304","149","Census Tract 5.02, Suffolk County, Massachusetts"
"1400000US25025000503","1360","28","0","127","0","127","31","34","57","22","88","62","96","56","156","87","90","57","842","123","Census Tract 5.03, Suffolk County, Massachusetts"
"1400000US25025000504","3257","122","100","93","284","130","72","56","171","91","251","102","158","83","366","155","212","100","1643","254","Census Tract 5.04, Suffolk County, Massachusetts"
"1400000US25025000601","1549","85","0","127","104","74","35","42","112","74","107","55","140","50","70","55","222","73","759","138","Census Tract 6.01, Suffolk County, Massachusetts"
"1400000US25025000602","2216","53","18","29","0","127","43","36","39","30","162","77","335","129","126","66","266","130","1227","211","Census Tract 6.02, Suffolk County, Massachusetts"
"1400000US25025000701","2239","103","0","127","20","28","49","44","300","130","119","77","179","80","186","102","140","96","1246","186","Census Tract 7.01, Suffolk County, Massachusetts"
"1400000US25025000703","1365","71","0","127","0","127","42","34","13","21","113","61","122","88","26","29","98","74","951","122","Census Tract 7.03, Suffolk County, Massachusetts"
"1400000US25025000704","2489","73","0","127","24","49","120","87","301","122","280","121","184","84","180","101","186","103","1214","211","Census Tract 7.04, Suffolk County, Massachusetts"
"1400000US25025000802","3164","114","55","65","31","34","206","117","231","102","267","104","277","112","270","119","122","83","1705","217","Census Tract 8.02, Suffolk County, Massachusetts"
"1400000US25025000803","788","74","18","26","120","57","18","23","18","21","354","86","187","83","19","22","0","127","54","56","Census Tract 8.03, Suffolk County, Massachusetts"
"1400000US25025010103","457","73","71","65","112","59","49","35","0","127","10","17","72","24","0","127","0","127","143","71","Census Tract 101.03, Suffolk County, Massachusetts"
"1400000US25025010104","2271","56","0","127","0","127","33","27","57","44","99","71","87","69","64","39","33","31","1898","130","Census Tract 101.04, Suffolk County, Massachusetts"
"1400000US25025010203","3492","115","510","152","133","95","326","130","203","117","155","71","218","93","236","92","180","88","1531","265","Census Tract 102.03, Suffolk County, Massachusetts"
"1400000US25025010204","1273","116","107","73","16","26","12","14","16","19","104","66","84","62","138","78","69","60","727","144","Census Tract 102.04, Suffolk County, Massachusetts"
"1400000US25025010300","290","53","0","127","0","127","16","22","0","127","28","27","0","127","41","43","18","21","187","57","Census Tract 103, Suffolk County, Massachusetts"
"1400000US25025010403","2094","68","0","127","46","43","27","30","129","74","615","148","142","57","114","87","56","51","965","154","Census Tract 104.03, Suffolk County, Massachusetts"
"1400000US25025010404","1936","81","0","127","32","36","0","127","65","68","67","49","49","42","135","111","84","73","1504","154","Census Tract 104.04, Suffolk County, Massachusetts"
"1400000US25025010405","1040","57","0","127","0","127","0","127","28","25","191","78","50","37","49","46","43","42","679","100","Census Tract 104.05, Suffolk County, Massachusetts"
"1400000US25025010408","989","34","0","127","0","127","0","127","48","33","78","59","89","63","100","69","59","51","615","131","Census Tract 104.08, Suffolk County, Massachusetts"
"1400000US25025010500","1783","78","0","127","81","43","41","35","201","87","386","130","95","63","33","43","14","23","932","160","Census Tract 105, Suffolk County, Massachusetts"
"1400000US25025010600","2031","82","47","56","150","50","119","84","214","89","333","100","444","107","38","34","110","62","576","136","Census Tract 106, Suffolk County, Massachusetts"
"1400000US25025010701","1674","68","0","127","0","127","0","127","52","82","22","34","30","30","12","19","19","31","1539","113","Census Tract 107.01, Suffolk County, Massachusetts"
"1400000US25025010702","1667","114","0","127","0","127","9","16","45","41","111","82","0","127","0","127","28","32","1474","154","Census Tract 107.02, Suffolk County, Massachusetts"
"1400000US25025010801","1835","108","0","127","0","127","0","127","0","127","17","27","71","47","71","65","17","28","1659","135","Census Tract 108.01, Suffolk County, Massachusetts"
"1400000US25025010802","2151","85","0","127","0","127","9","14","0","127","35","57","134","99","90","71","0","127","1883","143","Census Tract 108.02, Suffolk County, Massachusetts"
"1400000US25025020101","2918","136","16","27","0","127","0","127","17","27","16","24","35","39","184","69","101","55","2549","151","Census Tract 201.01, Suffolk County, Massachusetts"
"1400000US25025020200","2410","119","0","127","0","127","43","37","32","32","34","40","87","58","37","34","72","49","2105","145","Census Tract 202, Suffolk County, Massachusetts"
"1400000US25025020301","1220","39","134","80","0","127","42","59","202","86","239","105","438","122","113","66","45","45","7","14","Census Tract 203.01, Suffolk County, Massachusetts"
"1400000US25025020302","781","19","0","127","0","127","23","35","0","127","33","53","36","55","0","127","0","127","689","81","Census Tract 203.02, Suffolk County, Massachusetts"
"1400000US25025020303","1606","58","59","62","43","35","238","108","47","38","523","148","457","113","133","100","42","37","64","57","Census Tract 203.03, Suffolk County, Massachusetts"
"1400000US25025030100","1367","57","0","127","8","14","0","127","21","24","29","26","41","32","55","59","48","35","1165","92","Census Tract 301, Suffolk County, Massachusetts"
"1400000US25025030200","1108","74","26","28","0","127","9","15","75","47","95","67","80","59","74","35","22","25","727","116","Census Tract 302, Suffolk County, Massachusetts"
"1400000US25025030300","2987","73","0","127","145","96","26","33","315","92","857","177","296","143","41","32","45","34","1262","192","Census Tract 303, Suffolk County, Massachusetts"
"1400000US25025030400","1567","79","35","27","20","34","28","33","19","22","49","36","32","26","73","44","76","53","1235","133","Census Tract 304, Suffolk County, Massachusetts"
"1400000US25025030500","1565","72","35","35","0","127","16","19","328","124","46","41","78","59","27","25","68","47","967","152","Census Tract 305, Suffolk County, Massachusetts"
"1400000US25025040100","1216","42","32","30","38","32","21","23","189","59","7","11","19","23","31","26","17","19","862","90","Census Tract 401, Suffolk County, Massachusetts"
"1400000US25025040200","732","14","0","127","28","16","15","18","19","23","78","70","0","127","128","80","52","52","412","92","Census Tract 402, Suffolk County, Massachusetts"
"1400000US25025040300","2063","83","24","28","9","15","40","37","27","29","123","98","44","36","77","53","135","89","1584","138","Census Tract 403, Suffolk County, Massachusetts"
"1400000US25025040401","1191","47","24","39","75","45","30","32","113","76","219","86","115","67","10","16","0","127","605","120","Census Tract 404.01, Suffolk County, Massachusetts"
"1400000US25025040600","1212","70","75","43","24","23","54","39","49","35","86","69","0","127","25","29","80","64","819","103","Census Tract 406, Suffolk County, Massachusetts"
"1400000US25025040801","1924","38","72","37","93","80","218","93","355","99","392","104","158","81","36","29","171","97","429","118","Census Tract 408.01, Suffolk County, Massachusetts"
"1400000US25025050101","1901","95","0","127","8","13","21","25","57","55","278","99","0","127","0","127","41","37","1496","130","Census Tract 501.01, Suffolk County, Massachusetts"
"1400000US25025050200","1844","62","45","45","0","127","70","63","56","47","0","127","51","42","38","33","13","16","1571","123","Census Tract 502, Suffolk County, Massachusetts"
"1400000US25025050300","1064","75","321","105","145","76","67","66","34","36","242","90","14","18","0","127","0","127","241","77","Census Tract 503, Suffolk County, Massachusetts"
"1400000US25025050400","1071","24","11","19","0","127","0","127","85","60","95","65","63","60","0","127","19","26","798","98","Census Tract 504, Suffolk County, Massachusetts"
"1400000US25025050500","758","42","0","127","0","127","13","15","7","11","7","11","0","127","0","127","66","83","665","97","Census Tract 505, Suffolk County, Massachusetts"
"1400000US25025050600","809","52","120","113","30","34","9","17","0","127","18","22","0","127","0","127","58","78","574","136","Census Tract 506, Suffolk County, Massachusetts"
"1400000US25025050700","1622","64","0","127","0","127","20","23","12","22","30","49","50","75","75","58","0","127","1435","102","Census Tract 507, Suffolk County, Massachusetts"
"1400000US25025050901","1475","65","0","127","0","127","25","37","0","127","13","22","0","127","46","39","30","28","1361","88","Census Tract 509.01, Suffolk County, Massachusetts"
"1400000US25025051000","1745","52","40","49","31","29","24","28","58","35","88","58","281","80","103","66","43","36","1077","100","Census Tract 510, Suffolk County, Massachusetts"
"1400000US25025051101","2397","49","0","127","23","28","102","67","95","78","34","32","176","81","206","124","262","119","1499","212","Census Tract 511.01, Suffolk County, Massachusetts"
"1400000US25025051200","1067","86","0","127","34","28","38","46","0","127","36","56","4","9","42","38","69","62","844","117","Census Tract 512, Suffolk County, Massachusetts"
"1400000US25025060101","1637","80","15","17","19","21","31","38","74","56","10","17","87","54","65","36","123","66","1213","125","Census Tract 601.01, Suffolk County, Massachusetts"
"1400000US25025060200","1029","18","0","127","11","18","48","85","46","47","23","26","33","33","34","33","69","55","765","110","Census Tract 602, Suffolk County, Massachusetts"
"1400000US25025060301","1625","78","0","127","45","52","73","52","45","32","33","25","176","111","66","35","114","77","1073","148","Census Tract 603.01, Suffolk County, Massachusetts"
"1400000US25025060400","2520","61","44","38","14","22","43","40","36","39","88","50","136","96","110","74","224","89","1825","130","Census Tract 604, Suffolk County, Massachusetts"
"1400000US25025060501","1936","70","32","32","102","60","75","57","51","41","69","39","106","65","66","51","57","45","1378","117","Census Tract 605.01, Suffolk County, Massachusetts"
"1400000US25025060600","1278","87","435","116","169","98","113","53","146","72","0","127","0","127","39","34","29","35","347","103","Census Tract 606, Suffolk County, Massachusetts"
"1400000US25025060700","665","42","73","58","97","53","38","45","34","40","45","44","75","61","151","75","88","67","64","40","Census Tract 607, Suffolk County, Massachusetts"
"1400000US25025060800","2056","89","107","69","142","87","100","54","93","45","28","29","14","16","45","39","7","12","1520","152","Census Tract 608, Suffolk County, Massachusetts"
"1400000US25025061000","1395","57","0","127","7","15","0","127","0","127","73","50","77","49","268","117","272","76","698","142","Census Tract 610, Suffolk County, Massachusetts"
"1400000US25025061101","1030","63","0","127","0","127","78","52","24","29","73","59","78","60","230","107","110","66","437","125","Census Tract 611.01, Suffolk County, Massachusetts"
"1400000US25025061200","1770","65","162","60","170","80","41","31","109","64","7","13","34","53","32","30","24","30","1191","131","Census Tract 612, Suffolk County, Massachusetts"
"1400000US25025070101","2779","96","440","141","445","123","142","91","110","54","158","71","112","55","67","48","21","24","1284","151","Census Tract 701.01, Suffolk County, Massachusetts"
"1400000US25025070200","1899","79","36","34","198","75","106","47","204","111","625","128","270","110","69","43","31","39","360","126","Census Tract 702, Suffolk County, Massachusetts"
"1400000US25025070300","2641","89","17","27","227","119","94","66","379","123","12","18","33","40","36","35","61","44","1782","178","Census Tract 703, Suffolk County, Massachusetts"
"1400000US25025070402","729","33","0","127","17","19","42","37","14","20","172","75","348","84","76","64","14","16","46","41","Census Tract 704.02, Suffolk County, Massachusetts"
"1400000US25025070500","3183","120","0","127","347","111","168","110","91","80","238","132","194","96","143","81","91","72","1911","219","Census Tract 705, Suffolk County, Massachusetts"
"1400000US25025070600","1447","25","0","127","0","127","0","127","63","44","9","14","33","37","82","48","22","25","1238","74","Census Tract 706, Suffolk County, Massachusetts"
"1400000US25025070700","1308","56","20","21","11","16","188","98","246","99","96","67","17","27","10","16","0","127","720","103","Census Tract 707, Suffolk County, Massachusetts"
"1400000US25025070800","2152","105","0","127","14","22","38","61","63","79","267","129","0","127","25","30","28","31","1717","142","Census Tract 708, Suffolk County, Massachusetts"
"1400000US25025070900","1800","66","8","15","39","40","124","69","99","80","192","67","140","74","35","29","177","93","986","137","Census Tract 709, Suffolk County, Massachusetts"
"1400000US25025071101","2075","57","265","97","91","64","90","64","0","127","251","98","36","34","68","76","53","43","1221","153","Census Tract 711.01, Suffolk County, Massachusetts"
"1400000US25025071201","1213","50","88","55","323","89","198","89","29","28","35","42","79","48","157","86","94","60","210","73","Census Tract 712.01, Suffolk County, Massachusetts"
"1400000US25025080100","711","47","0","127","0","127","36","33","0","127","8","13","0","127","50","48","93","49","524","85","Census Tract 801, Suffolk County, Massachusetts"
"1400000US25025080300","752","84","20","19","48","55","262","111","0","127","102","86","25","29","40","42","22","30","233","101","Census Tract 803, Suffolk County, Massachusetts"
"1400000US25025080401","1301","39","12","19","180","71","103","58","104","70","230","75","208","94","129","76","17","22","318","101","Census Tract 804.01, Suffolk County, Massachusetts"
"1400000US25025080500","1393","45","0","127","148","93","149","99","155","92","232","92","297","95","25","24","32","38","355","121","Census Tract 805, Suffolk County, Massachusetts"
"1400000US25025080601","925","97","17","24","86","70","136","79","198","76","174","98","65","73","45","47","50","53","154","77","Census Tract 806.01, Suffolk County, Massachusetts"
"1400000US25025080801","936","60","0","127","116","67","470","98","0","127","50","47","50","56","80","60","71","53","99","76","Census Tract 808.01, Suffolk County, Massachusetts"
"1400000US25025080900","1754","60","0","127","9","14","34","32","34","42","128","64","589","121","37","48","120","73","803","146","Census Tract 809, Suffolk County, Massachusetts"
"1400000US25025081001","2377","88","0","127","121","98","66","52","289","110","643","135","317","134","99","63","44","36","798","175","Census Tract 810.01, Suffolk County, Massachusetts"
"1400000US25025081100","1755","58","49","45","102","66","54","52","325","95","50","41","236","97","205","87","69","56","665","146","Census Tract 811, Suffolk County, Massachusetts"
"1400000US25025081200","1153","64","0","127","103","66","110","69","82","59","8","14","42","41","188","90","265","106","355","97","Census Tract 812, Suffolk County, Massachusetts"
"1400000US25025081300","2079","85","130","75","196","111","84","62","191","102","243","104","380","136","182","99","170","87","503","154","Census Tract 813, Suffolk County, Massachusetts"
"1400000US25025081400","1400","81","33","43","21","30","55","44","26","32","37","34","86","57","86","64","98","76","958","115","Census Tract 814, Suffolk County, Massachusetts"
"1400000US25025081500","851","63","38","36","126","60","54","70","39","60","8","14","80","57","0","127","8","16","498","109","Census Tract 815, Suffolk County, Massachusetts"
"1400000US25025081700","1586","87","11","18","76","59","79","77","181","96","179","88","436","118","41","41","100","77","483","126","Census Tract 817, Suffolk County, Massachusetts"
"1400000US25025081800","1339","67","39","61","35","27","92","65","13","19","62","53","53","39","72","59","7","12","966","122","Census Tract 818, Suffolk County, Massachusetts"
"1400000US25025081900","1466","55","14","23","33","48","33","38","158","79","36","43","235","94","70","70","161","78","726","141","Census Tract 819, Suffolk County, Massachusetts"
"1400000US25025082000","1283","45","12","20","0","127","0","127","49","54","203","111","8","14","72","46","114","66","825","137","Census Tract 820, Suffolk County, Massachusetts"
"1400000US25025082100","2170","82","50","57","71","61","28","32","0","127","212","96","73","46","266","110","609","143","861","161","Census Tract 821, Suffolk County, Massachusetts"
"1400000US25025090100","1927","69","0","127","104","72","159","80","53","41","44","42","92","61","125","64","208","104","1142","157","Census Tract 901, Suffolk County, Massachusetts"
"1400000US25025090200","818","62","49","52","64","58","117","76","44","49","0","127","47","44","30","33","60","53","407","115","Census Tract 902, Suffolk County, Massachusetts"
"1400000US25025090300","1202","64","82","71","0","127","11","16","129","82","54","53","98","65","84","69","103","58","641","126","Census Tract 903, Suffolk County, Massachusetts"
"1400000US25025090400","1301","60","30","37","83","58","109","63","70","42","159","84","92","72","201","91","56","47","501","122","Census Tract 904, Suffolk County, Massachusetts"
"1400000US25025090600","779","62","7","12","0","127","43","50","15","25","39","54","9","16","124","68","62","54","480","120","Census Tract 906, Suffolk County, Massachusetts"
"1400000US25025090700","1968","68","183","107","0","127","9","16","64","55","126","46","123","79","96","59","51","50","1316","157","Census Tract 907, Suffolk County, Massachusetts"
"1400000US25025090901","1745","62","101","64","90","69","269","95","691","125","283","99","141","80","60","42","26","30","84","61","Census Tract 909.01, Suffolk County, Massachusetts"
"1400000US25025091001","1319","27","14","24","17","24","14","22","107","76","76","45","167","71","44","39","81","69","799","114","Census Tract 910.01, Suffolk County, Massachusetts"
"1400000US25025091100","1875","105","28","45","56","49","14","23","147","111","65","68","66","47","32","51","143","96","1324","160","Census Tract 911, Suffolk County, Massachusetts"
"1400000US25025091200","1212","66","0","127","18","21","69","58","52","34","17","29","120","80","6","10","30","30","900","111","Census Tract 912, Suffolk County, Massachusetts"
"1400000US25025091300","789","57","15","20","0","127","0","127","66","50","23","22","60","46","36","33","27","31","562","97","Census Tract 913, Suffolk County, Massachusetts"
"1400000US25025091400","973","26","12","19","82","68","103","55","93","60","0","127","12","17","128","42","141","73","402","125","Census Tract 914, Suffolk County, Massachusetts"
"1400000US25025091500","1759","51","28","34","25","39","69","65","86","63","110","59","87","62","211","90","83","60","1060","154","Census Tract 915, Suffolk County, Massachusetts"
"1400000US25025091600","1231","36","9","16","78","57","0","127","0","127","117","82","36","39","21","25","117","85","853","107","Census Tract 916, Suffolk County, Massachusetts"
"1400000US25025091700","1059","45","18","28","0","127","0","127","0","127","117","64","37","42","47","45","111","66","729","106","Census Tract 917, Suffolk County, Massachusetts"
"1400000US25025091800","1237","50","0","127","13","21","55","63","30","49","0","127","33","36","74","69","190","95","842","163","Census Tract 918, Suffolk County, Massachusetts"
"1400000US25025091900","1428","34","69","53","53","50","80","59","96","74","139","78","39","51","158","78","145","72","649","127","Census Tract 919, Suffolk County, Massachusetts"
"1400000US25025092000","1754","48","0","127","0","127","31","32","34","52","17","30","102","60","13","16","121","77","1436","112","Census Tract 920, Suffolk County, Massachusetts"
"1400000US25025092101","2555","76","0","127","18","25","29","46","20","32","58","61","191","124","38","45","304","128","1897","190","Census Tract 921.01, Suffolk County, Massachusetts"
"1400000US25025092200","1270","47","12","19","41","44","38","50","30","27","50","42","47","40","48","46","14","17","990","108","Census Tract 922, Suffolk County, Massachusetts"
"1400000US25025092300","1104","56","0","127","24","27","83","58","10","19","9","14","19","20","187","84","92","64","680","109","Census Tract 923, Suffolk County, Massachusetts"
"1400000US25025092400","2272","111","127","83","109","73","134","73","24","39","114","86","158","108","179","106","236","115","1191","187","Census Tract 924, Suffolk County, Massachusetts"
"1400000US25025100100","1969","68","93","69","148","83","162","68","120","69","127","86","175","72","309","92","105","61","730","130","Census Tract 1001, Suffolk County, Massachusetts"
"1400000US25025100200","1024","46","18","29","60","55","85","64","8","13","0","127","101","67","113","69","35","37","604","96","Census Tract 1002, Suffolk County, Massachusetts"
"1400000US25025100300","1340","36","0","127","0","127","48","60","143","76","102","62","56","51","142","83","94","81","755","135","Census Tract 1003, Suffolk County, Massachusetts"
"1400000US25025100400","1868","62","0","127","0","127","59","59","53","44","72","61","9","14","222","105","267","102","1186","170","Census Tract 1004, Suffolk County, Massachusetts"
"1400000US25025100500","2350","97","66","68","53","60","38","36","6","12","301","121","236","130","132","90","105","83","1413","199","Census Tract 1005, Suffolk County, Massachusetts"
