"GEO_ID","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","NAME"
"1400000US25021415102","7454","378","5924","441","771","306","0","127","466","237","0","127","114","134","179","144","21","37","158","139","Census Tract 4151.02, Norfolk County, Massachusetts"
"1400000US25021415200","5993","491","5193","525","509","206","0","127","238","118","0","127","0","127","53","74","0","127","53","74","Census Tract 4152, Norfolk County, Massachusetts"
"1400000US25021415300","3624","234","3392","249","24","30","0","127","208","163","0","127","0","127","0","127","0","127","0","127","Census Tract 4153, Norfolk County, Massachusetts"
"1400000US25021416101","5456","293","4872","461","162","136","0","127","391","369","0","127","12","19","19","32","0","127","19","32","Census Tract 4161.01, Norfolk County, Massachusetts"
"1400000US25021416102","3206","383","2933","372","113","93","0","127","145","143","0","127","15","24","0","127","0","127","0","127","Census Tract 4161.02, Norfolk County, Massachusetts"
"1400000US25021416200","7055","477","4425","683","2103","634","0","127","296","114","0","127","0","127","231","122","73","82","158","94","Census Tract 4162, Norfolk County, Massachusetts"
"1400000US25021416300","4830","369","3991","335","634","190","0","127","108","106","0","127","3","7","94","62","22","26","72","56","Census Tract 4163, Norfolk County, Massachusetts"
"1400000US25021416400","6120","304","5802","318","115","119","0","127","203","92","0","127","0","127","0","127","0","127","0","127","Census Tract 4164, Norfolk County, Massachusetts"
"1400000US25021417100","4500","291","3001","339","79","83","0","127","1315","283","0","127","0","127","105","128","0","127","105","128","Census Tract 4171, Norfolk County, Massachusetts"
"1400000US25021417200","7883","564","4047","467","219","158","0","127","3390","492","0","127","149","128","78","72","0","127","78","72","Census Tract 4172, Norfolk County, Massachusetts"
"1400000US25021417300","2291","246","1870","216","48","40","9","15","364","192","0","127","0","127","0","127","0","127","0","127","Census Tract 4173, Norfolk County, Massachusetts"
"1400000US25021417400","2205","190","2131","194","0","127","0","127","69","53","0","127","5","10","0","127","0","127","0","127","Census Tract 4174, Norfolk County, Massachusetts"
"1400000US25021417501","5741","433","3715","479","0","127","0","127","1916","568","0","127","18","29","92","76","0","127","92","76","Census Tract 4175.01, Norfolk County, Massachusetts"
"1400000US25021417502","4744","366","2403","278","223","160","0","127","2087","297","0","127","31","49","0","127","0","127","0","127","Census Tract 4175.02, Norfolk County, Massachusetts"
"1400000US25021417601","5679","373","3542","412","249","240","8","13","1418","300","0","127","312","285","150","151","19","30","131","148","Census Tract 4176.01, Norfolk County, Massachusetts"
"1400000US25021417602","5355","411","4274","429","68","70","0","127","923","361","0","127","22","36","68","109","0","127","68","109","Census Tract 4176.02, Norfolk County, Massachusetts"
"1400000US25021417701","5215","502","3733","366","208","147","0","127","1131","313","0","127","47","55","96","109","0","127","96","109","Census Tract 4177.01, Norfolk County, Massachusetts"
"1400000US25021417702","2687","203","2110","307","382","258","0","127","185","134","0","127","0","127","10","16","0","127","10","16","Census Tract 4177.02, Norfolk County, Massachusetts"
"1400000US25021417801","5095","314","4967","303","55","86","28","45","45","51","0","127","0","127","0","127","0","127","0","127","Census Tract 4178.01, Norfolk County, Massachusetts"
"1400000US25021417802","3177","324","1675","276","325","255","0","127","982","215","0","127","10","18","185","164","0","127","185","164","Census Tract 4178.02, Norfolk County, Massachusetts"
"1400000US25021417901","5877","443","4359","455","377","184","0","127","1014","188","0","127","115","104","12","20","0","127","12","20","Census Tract 4179.01, Norfolk County, Massachusetts"
"1400000US25021417902","3192","303","2280","263","132","129","0","127","678","140","0","127","0","127","102","112","0","127","102","112","Census Tract 4179.02, Norfolk County, Massachusetts"
"1400000US25021418002","6720","441","4429","368","390","229","9","16","1641","376","0","127","149","126","102","87","33","51","69","67","Census Tract 4180.02, Norfolk County, Massachusetts"
"1400000US25021418003","2542","412","1600","332","94","80","0","127","678","347","170","125","0","127","0","127","0","127","0","127","Census Tract 4180.03, Norfolk County, Massachusetts"
"1400000US25021418004","3731","417","2774","431","233","132","12","19","492","364","0","127","0","127","220","126","37","48","183","112","Census Tract 4180.04, Norfolk County, Massachusetts"
"1400000US25021418101","4660","625","3255","385","410","504","31","45","911","394","0","127","0","127","53","53","21","35","32","38","Census Tract 4181.01, Norfolk County, Massachusetts"
"1400000US25021418102","3384","405","2470","307","450","310","9","16","335","96","0","127","110","110","10","20","0","127","10","20","Census Tract 4181.02, Norfolk County, Massachusetts"
"1400000US25021418200","6102","478","4377","480","598","292","0","127","994","249","0","127","0","127","133","94","0","127","133","94","Census Tract 4182, Norfolk County, Massachusetts"
"1400000US25021419100","6119","304","5706","354","61","66","0","127","317","140","0","127","0","127","35","55","0","127","35","55","Census Tract 4191, Norfolk County, Massachusetts"
"1400000US25021419200","5049","311","4476","391","170","186","0","127","361","348","0","127","0","127","42","46","0","127","42","46","Census Tract 4192, Norfolk County, Massachusetts"
"1400000US25021419300","3310","268","2708","240","321","198","0","127","252","96","0","127","29","49","0","127","0","127","0","127","Census Tract 4193, Norfolk County, Massachusetts"
"1400000US25021419400","3186","222","2891","248","47","62","16","24","160","115","0","127","22","37","50","56","0","127","50","56","Census Tract 4194, Norfolk County, Massachusetts"
"1400000US25021419500","3113","372","2704","392","56","84","0","127","282","150","0","127","38","60","33","37","0","127","33","37","Census Tract 4195, Norfolk County, Massachusetts"
"1400000US25021419600","6348","298","5756","273","12","19","0","127","546","172","0","127","34","51","0","127","0","127","0","127","Census Tract 4196, Norfolk County, Massachusetts"
"1400000US25021419700","3961","259","3491","278","155","158","0","127","286","125","0","127","29","48","0","127","0","127","0","127","Census Tract 4197, Norfolk County, Massachusetts"
"1400000US25021419800","4036","256","3621","279","16","26","0","127","259","155","0","127","106","111","34","38","0","127","34","38","Census Tract 4198, Norfolk County, Massachusetts"
"1400000US25021420100","7547","444","3484","390","2593","505","19","32","1163","352","0","127","180","169","108","102","34","38","74","99","Census Tract 4201, Norfolk County, Massachusetts"
"1400000US25021420201","3604","220","1509","250","1473","338","0","127","482","140","0","127","39","49","101","96","52","83","49","49","Census Tract 4202.01, Norfolk County, Massachusetts"
"1400000US25021420202","5742","429","2379","467","2218","504","109","171","882","380","0","127","110","95","44","44","0","127","44","44","Census Tract 4202.02, Norfolk County, Massachusetts"
"1400000US25021420301","6716","501","3286","494","2562","629","0","127","601","263","0","127","205","219","62","67","15","23","47","63","Census Tract 4203.01, Norfolk County, Massachusetts"
"1400000US25021420302","8052","496","3220","401","3534","594","0","127","917","403","0","127","292","207","89","70","44","67","45","41","Census Tract 4203.02, Norfolk County, Massachusetts"
"1400000US25021421100","5261","228","4403","294","669","219","0","127","0","127","0","127","11","18","178","132","0","127","178","132","Census Tract 4211, Norfolk County, Massachusetts"
"1400000US25021421200","5433","226","4498","444","546","349","0","127","352","366","0","127","37","57","0","127","0","127","0","127","Census Tract 4212, Norfolk County, Massachusetts"
"1400000US25021422100","5346","277","5002","337","143","140","19","32","40","81","0","127","56","56","86","72","12","18","74","70","Census Tract 4221, Norfolk County, Massachusetts"
"1400000US25021422200","6969","455","6461","466","43","71","10","15","284","225","0","127","100","95","71","63","0","127","71","63","Census Tract 4222, Norfolk County, Massachusetts"
"1400000US25021422301","2946","252","2791","261","0","127","0","127","89","92","0","127","25","41","41","37","8","14","33","40","Census Tract 4223.01, Norfolk County, Massachusetts"
"1400000US25021422302","6326","300","5407","363","466","278","0","127","374","117","0","127","63","82","16","27","0","127","16","27","Census Tract 4223.02, Norfolk County, Massachusetts"
"1400000US25021422400","7995","347","7154","425","383","216","0","127","381","135","0","127","42","65","35","56","0","127","35","56","Census Tract 4224, Norfolk County, Massachusetts"
"1400000US25021422501","4729","348","4227","354","326","248","0","127","128","129","0","127","10","17","38","49","0","127","38","49","Census Tract 4225.01, Norfolk County, Massachusetts"
"1400000US25021422502","5273","349","4817","369","341","270","19","29","62","69","0","127","0","127","34","42","0","127","34","42","Census Tract 4225.02, Norfolk County, Massachusetts"
"1400000US25021422600","6326","247","6018","296","43","53","22","34","155","145","0","127","28","46","60","61","43","55","17","26","Census Tract 4226, Norfolk County, Massachusetts"
"1400000US25021422700","3735","303","3396","328","75","71","0","127","179","163","0","127","0","127","85","89","18","22","67","81","Census Tract 4227, Norfolk County, Massachusetts"
"1400000US25021422800","3697","290","3604","280","0","127","0","127","77","80","0","127","0","127","16","28","16","28","0","127","Census Tract 4228, Norfolk County, Massachusetts"
"1400000US25021423100","7434","19","7299","115","15","12","0","127","13","20","0","127","10","17","97","93","8","13","89","92","Census Tract 4231, Norfolk County, Massachusetts"
"1400000US25021440100","8091","15","7775","145","91","80","9","14","179","125","0","127","37","35","0","127","0","127","0","127","Census Tract 4401, Norfolk County, Massachusetts"
"1400000US25021441202","2725","192","2694","195","21","30","0","127","0","127","0","127","0","127","10","15","0","127","10","15","Census Tract 4412.02, Norfolk County, Massachusetts"
"1400000US25021441203","3750","233","3540","261","162","207","0","127","48","67","0","127","0","127","0","127","0","127","0","127","Census Tract 4412.03, Norfolk County, Massachusetts"
"1400000US25021441204","4337","240","4259","248","0","127","0","127","35","56","0","127","0","127","43","74","0","127","43","74","Census Tract 4412.04, Norfolk County, Massachusetts"
"1400000US25021442101","5624","552","5240","506","153","117","32","41","193","135","0","127","0","127","6","10","0","127","6","10","Census Tract 4421.01, Norfolk County, Massachusetts"
"1400000US25021442102","7234","238","6682","298","49","62","0","127","413","224","0","127","0","127","90","158","0","127","90","158","Census Tract 4421.02, Norfolk County, Massachusetts"
"1400000US25021442103","6708","289","6050","296","6","11","6","11","570","290","0","127","0","127","76","76","0","127","76","76","Census Tract 4421.03, Norfolk County, Massachusetts"
"1400000US25021442201","3922","160","3679","194","37","56","0","127","137","114","0","127","0","127","69","70","0","127","69","70","Census Tract 4422.01, Norfolk County, Massachusetts"
"1400000US25021442202","7535","446","7152","478","39","41","0","127","201","233","0","127","89","149","54","78","0","127","54","78","Census Tract 4422.02, Norfolk County, Massachusetts"
"1400000US25021443101","7640","380","7178","472","208","227","0","127","125","87","0","127","41","50","88","57","0","127","88","57","Census Tract 4431.01, Norfolk County, Massachusetts"
"1400000US25021443102","8377","378","8045","384","89","83","21","33","153","85","0","127","0","127","69","62","0","127","69","62","Census Tract 4431.02, Norfolk County, Massachusetts"
"1400000US25021456101","3656","229","3028","327","436","273","10","16","155","106","0","127","7","17","20","25","0","127","20","25","Census Tract 4561.01, Norfolk County, Massachusetts"
"1400000US25021456102","4875","453","4214","444","351","107","0","127","310","243","0","127","0","127","0","127","0","127","0","127","Census Tract 4561.02, Norfolk County, Massachusetts"
"1400000US25021456200","3485","725","2549","692","576","244","0","127","64","52","0","127","123","117","173","119","83","100","90","73","Census Tract 4562, Norfolk County, Massachusetts"
"1400000US25021456301","1732","387","1532","416","98","164","0","127","0","127","0","127","88","59","14","24","14","24","0","127","Census Tract 4563.01, Norfolk County, Massachusetts"
"1400000US25021456302","4881","360","4227","428","516","184","0","127","79","50","0","127","35","50","24","27","0","127","24","27","Census Tract 4563.02, Norfolk County, Massachusetts"
"1400000US25021456401","2863","237","2517","260","222","180","0","127","86","65","0","127","0","127","38","48","0","127","38","48","Census Tract 4564.01, Norfolk County, Massachusetts"
"1400000US25021456402","5289","274","4669","312","410","100","0","127","115","134","0","127","45","70","50","48","0","127","50","48","Census Tract 4564.02, Norfolk County, Massachusetts"
"1400000US25021457100","4335","21","3739","302","406","271","84","102","51","54","0","127","28","30","27","27","11","18","16","19","Census Tract 4571, Norfolk County, Massachusetts"
"1400000US25021457200","5796","265","5040","358","216","286","0","127","334","156","4","15","100","152","102","66","0","127","102","66","Census Tract 4572, Norfolk County, Massachusetts"
"1400000US25023500101","3787","248","3644","273","32","49","105","92","0","127","0","127","0","127","6","11","0","127","6","11","Census Tract 5001.01, Plymouth County, Massachusetts"
"1400000US25023500103","2316","196","2300","193","0","127","0","127","0","127","0","127","0","127","16","24","0","127","16","24","Census Tract 5001.03, Plymouth County, Massachusetts"
"1400000US25023500104","4317","260","3962","369","159","192","0","127","63","76","0","127","41","64","92","78","0","127","92","78","Census Tract 5001.04, Plymouth County, Massachusetts"
"1400000US25023501101","3415","241","3331","243","12","20","0","127","58","89","0","127","0","127","14","21","0","127","14","21","Census Tract 5011.01, Plymouth County, Massachusetts"
"1400000US25023501102","7740","386","7510","380","77","83","0","127","66","83","0","127","28","42","59","69","8","13","51","68","Census Tract 5011.02, Plymouth County, Massachusetts"
"1400000US25023501201","3576","198","3472","210","16","24","0","127","75","97","0","127","0","127","13","22","0","127","13","22","Census Tract 5012.01, Plymouth County, Massachusetts"
"1400000US25023501202","7000","258","6838","277","75","92","0","127","54","59","0","127","25","25","8","13","0","127","8","13","Census Tract 5012.02, Plymouth County, Massachusetts"
"1400000US25023502101","5866","363","5486","459","106","116","0","127","104","214","0","127","0","127","170","157","0","127","170","157","Census Tract 5021.01, Plymouth County, Massachusetts"
"1400000US25023502102","5410","400","4642","557","441","324","0","127","196","273","0","127","0","127","131","139","0","127","131","139","Census Tract 5021.02, Plymouth County, Massachusetts"
"1400000US25023502200","6235","353","5905","354","163","183","14","23","0","127","0","127","35","48","118","104","0","127","118","104","Census Tract 5022, Plymouth County, Massachusetts"
"1400000US25023503101","7062","235","6914","245","65","105","0","127","83","114","0","127","0","127","0","127","0","127","0","127","Census Tract 5031.01, Plymouth County, Massachusetts"
"1400000US25023503102","6681","234","6379","235","184","176","0","127","83","105","0","127","0","127","35","40","0","127","35","40","Census Tract 5031.02, Plymouth County, Massachusetts"
"1400000US25023504101","5437","188","5195","206","0","127","0","127","31","46","0","127","133","182","78","82","0","127","78","82","Census Tract 5041.01, Plymouth County, Massachusetts"
"1400000US25023504102","4933","188","4691","252","93","110","0","127","143","131","0","127","6","9","0","127","0","127","0","127","Census Tract 5041.02, Plymouth County, Massachusetts"
"1400000US25023505101","6772","358","6409","375","0","127","0","127","112","93","0","127","49","79","202","133","11","17","191","132","Census Tract 5051.01, Plymouth County, Massachusetts"
"1400000US25023505102","4967","296","4922","293","7","12","0","127","0","127","0","127","0","127","38","52","8","13","30","50","Census Tract 5051.02, Plymouth County, Massachusetts"
"1400000US25023505200","6336","462","6092","439","81","130","0","127","0","127","0","127","140","223","23","28","15","24","8","15","Census Tract 5052, Plymouth County, Massachusetts"
"1400000US25023506101","6587","336","6481","339","7","13","0","127","40","38","0","127","45","59","14","22","14","22","0","127","Census Tract 5061.01, Plymouth County, Massachusetts"
"1400000US25023506102","6008","334","5716","348","15","23","0","127","91","119","0","127","66","75","120","105","0","127","120","105","Census Tract 5061.02, Plymouth County, Massachusetts"
"1400000US25023506202","2543","161","2506","169","0","127","0","127","0","127","0","127","28","41","9","13","0","127","9","13","Census Tract 5062.02, Plymouth County, Massachusetts"
"1400000US25023506203","4945","237","4825","252","36","56","0","127","10","15","0","127","0","127","74","60","0","127","74","60","Census Tract 5062.03, Plymouth County, Massachusetts"
"1400000US25023506204","4886","405","4720","418","42","38","93","140","0","127","0","127","0","127","31","29","10","15","21","26","Census Tract 5062.04, Plymouth County, Massachusetts"
"1400000US25023507101","5237","269","5152","268","0","127","0","127","51","41","0","127","34","54","0","127","0","127","0","127","Census Tract 5071.01, Plymouth County, Massachusetts"
"1400000US25023507103","4280","268","4255","268","0","127","0","127","13","20","0","127","0","127","12","20","12","20","0","127","Census Tract 5071.03, Plymouth County, Massachusetts"
"1400000US25023507104","5380","313","5345","308","0","127","0","127","35","33","0","127","0","127","0","127","0","127","0","127","Census Tract 5071.04, Plymouth County, Massachusetts"
"1400000US25023508101","6611","342","6353","419","140","213","0","127","101","146","0","127","0","127","17","20","0","127","17","20","Census Tract 5081.01, Plymouth County, Massachusetts"
"1400000US25023508102","5032","346","4962","348","44","67","0","127","0","127","0","127","0","127","26","41","0","127","26","41","Census Tract 5081.02, Plymouth County, Massachusetts"
"1400000US25023508200","6017","304","5945","281","47","70","0","127","25","28","0","127","0","127","0","127","0","127","0","127","Census Tract 5082, Plymouth County, Massachusetts"
"1400000US25023509101","6891","338","6455","351","0","127","23","32","218","228","0","127","47","76","148","157","0","127","148","157","Census Tract 5091.01, Plymouth County, Massachusetts"
"1400000US25023509102","5579","337","5455","383","0","127","0","127","32","36","13","22","0","127","79","105","59","97","20","32","Census Tract 5091.02, Plymouth County, Massachusetts"
"1400000US25023510100","4360","297","2883","333","765","227","0","127","105","104","0","127","358","205","249","147","7","12","242","148","Census Tract 5101, Plymouth County, Massachusetts"
"1400000US25023510200","5929","641","4124","603","1314","461","10","17","200","198","0","127","176","198","105","72","51","52","54","50","Census Tract 5102, Plymouth County, Massachusetts"
"1400000US25023510300","3932","482","1048","208","1904","435","0","127","120","179","0","127","597","346","263","202","0","127","263","202","Census Tract 5103, Plymouth County, Massachusetts"
"1400000US25023510400","3457","512","1051","368","2192","536","0","127","3","13","0","127","151","161","60","74","41","67","19","25","Census Tract 5104, Plymouth County, Massachusetts"
"1400000US25023510501","3644","448","1783","328","1539","355","0","127","71","106","0","127","149","185","102","113","38","59","64","95","Census Tract 5105.01, Plymouth County, Massachusetts"
"1400000US25023510502","5799","526","2757","342","2043","446","28","34","292","162","0","127","479","345","200","165","34","53","166","126","Census Tract 5105.02, Plymouth County, Massachusetts"
"1400000US25023510503","3807","366","2260","298","1161","293","0","127","28","30","0","127","262","145","96","81","68","63","28","48","Census Tract 5105.03, Plymouth County, Massachusetts"
"1400000US25023510600","2576","217","1937","262","593","238","0","127","0","127","0","127","5","11","41","38","21","27","20","26","Census Tract 5106, Plymouth County, Massachusetts"
"1400000US25023510700","5842","456","3302","519","1638","336","0","127","63","94","0","127","727","368","112","91","59","61","53","72","Census Tract 5107, Plymouth County, Massachusetts"
"1400000US25023510800","6086","599","1099","275","4163","678","0","127","17","27","0","127","607","359","200","134","91","97","109","92","Census Tract 5108, Plymouth County, Massachusetts"
"1400000US25023510900","2325","418","1006","257","819","264","53","51","36","45","0","127","302","203","109","72","10","17","99","64","Census Tract 5109, Plymouth County, Massachusetts"
"1400000US25023511000","2583","268","1091","289","883","255","0","127","55","59","0","127","506","256","48","38","12","19","36","32","Census Tract 5110, Plymouth County, Massachusetts"
"1400000US25023511100","5380","294","3781","401","1004","153","0","127","210","179","0","127","13","22","372","235","38","44","334","224","Census Tract 5111, Plymouth County, Massachusetts"
"1400000US25023511200","5388","450","2666","366","1790","421","0","127","44","69","0","127","368","206","520","428","70","105","450","374","Census Tract 5112, Plymouth County, Massachusetts"
"1400000US25023511301","5598","495","2700","394","1945","433","0","127","452","403","0","127","250","196","251","161","33","50","218","155","Census Tract 5113.01, Plymouth County, Massachusetts"
"1400000US25023511302","3694","383","2280","311","1055","326","27","43","134","144","0","127","22","28","176","188","0","127","176","188","Census Tract 5113.02, Plymouth County, Massachusetts"
"1400000US25023511400","3827","376","1242","284","1976","444","52","76","15","37","0","127","329","156","213","123","92","85","121","85","Census Tract 5114, Plymouth County, Massachusetts"
"1400000US25023511500","4682","628","1222","330","2309","539","0","127","64","93","0","127","643","319","444","255","133","129","311","219","Census Tract 5115, Plymouth County, Massachusetts"
"1400000US25023511600","7299","579","3833","519","2492","637","13","20","49","100","0","127","821","434","91","110","0","127","91","110","Census Tract 5116, Plymouth County, Massachusetts"
"1400000US25023511701","4681","286","3311","274","859","246","0","127","79","87","0","127","277","195","155","103","21","28","134","96","Census Tract 5117.01, Plymouth County, Massachusetts"
"1400000US25023511702","2980","258","2384","282","427","287","0","127","139","130","0","127","6","10","24","28","10","16","14","21","Census Tract 5117.02, Plymouth County, Massachusetts"
"1400000US25023520100","6393","414","6204","440","12","19","0","127","145","134","0","127","22","36","10","16","0","127","10","16","Census Tract 5201, Plymouth County, Massachusetts"
"1400000US25023520201","3812","280","3779","280","12","20","0","127","21","32","0","127","0","127","0","127","0","127","0","127","Census Tract 5202.01, Plymouth County, Massachusetts"
"1400000US25023520202","5499","316","4995","305","287","317","0","127","169","126","0","127","0","127","48","64","12","20","36","60","Census Tract 5202.02, Plymouth County, Massachusetts"
"1400000US25023521101","4242","201","3867","261","152","157","0","127","102","109","0","127","75","88","46","68","0","127","46","68","Census Tract 5211.01, Plymouth County, Massachusetts"
"1400000US25023521102","3072","238","2990","233","7","12","0","127","0","127","0","127","68","107","7","13","0","127","7","13","Census Tract 5211.02, Plymouth County, Massachusetts"
"1400000US25023521201","3007","225","2816","254","75","82","26","41","13","23","0","127","11","17","66","62","24","37","42","37","Census Tract 5212.01, Plymouth County, Massachusetts"
"1400000US25023521202","4049","199","3872","202","68","47","11","19","0","127","0","127","35","29","63","47","24","41","39","40","Census Tract 5212.02, Plymouth County, Massachusetts"
"1400000US25023522101","4503","214","3940","281","217","175","0","127","52","74","0","127","0","127","294","223","131","194","163","112","Census Tract 5221.01, Plymouth County, Massachusetts"
"1400000US25023522102","5591","216","5532","213","0","127","0","127","0","127","0","127","13","20","46","37","0","127","46","37","Census Tract 5221.02, Plymouth County, Massachusetts"
"1400000US25023523100","3099","227","2988","232","11","18","0","127","42","73","0","127","29","34","29","33","0","127","29","33","Census Tract 5231, Plymouth County, Massachusetts"
"1400000US25023523201","3048","356","2966","364","17","20","0","127","0","127","0","127","20","26","45","47","0","127","45","47","Census Tract 5232.01, Plymouth County, Massachusetts"
"1400000US25023523202","7489","386","7411","396","13","23","0","127","45","47","0","127","20","33","0","127","0","127","0","127","Census Tract 5232.02, Plymouth County, Massachusetts"
"1400000US25023524101","3004","198","2825","270","116","169","0","127","63","99","0","127","0","127","0","127","0","127","0","127","Census Tract 5241.01, Plymouth County, Massachusetts"
"1400000US25023524102","3855","198","3614","275","114","124","51","77","15","24","0","127","17","26","44","50","24","38","20","32","Census Tract 5241.02, Plymouth County, Massachusetts"
"1400000US25023525101","6389","500","6038","476","126","101","0","127","117","103","0","127","0","127","108","104","35","61","73","82","Census Tract 5251.01, Plymouth County, Massachusetts"
"1400000US25023525104","6254","436","5962","462","118","85","0","127","13","23","0","127","14","22","147","101","24","28","123","102","Census Tract 5251.04, Plymouth County, Massachusetts"
"1400000US25023525203","5630","436","5470","442","26","30","0","127","0","127","0","127","95","91","39","46","0","127","39","46","Census Tract 5252.03, Plymouth County, Massachusetts"
"1400000US25023525204","3125","261","3058","299","0","127","0","127","67","99","0","127","0","127","0","127","0","127","0","127","Census Tract 5252.04, Plymouth County, Massachusetts"
"1400000US25023525300","3003","1004","1946","633","608","237","28","36","0","127","0","127","250","94","171","115","86","110","85","43","Census Tract 5253, Plymouth County, Massachusetts"
"1400000US25023526100","7508","30","7167","233","0","127","152","173","0","127","0","127","43","38","146","148","0","127","146","148","Census Tract 5261, Plymouth County, Massachusetts"
"1400000US25023530100","3802","223","3549","264","0","127","0","127","100","109","0","127","94","115","59","61","0","127","59","61","Census Tract 5301, Plymouth County, Massachusetts"
"1400000US25023530200","3782","361","3519","385","122","154","33","32","0","127","0","127","0","127","108","86","0","127","108","86","Census Tract 5302, Plymouth County, Massachusetts"
"1400000US25023530300","3502","264","3389","278","20","26","0","127","0","127","0","127","58","57","35","40","0","127","35","40","Census Tract 5303, Plymouth County, Massachusetts"
"1400000US25023530400","6050","297","5937","310","0","127","0","127","27","39","0","127","30","32","56","87","56","87","0","127","Census Tract 5304, Plymouth County, Massachusetts"
"1400000US25023530500","5375","365","5135","358","30","36","0","127","50","59","0","127","76","92","84","79","0","127","84","79","Census Tract 5305, Plymouth County, Massachusetts"
"1400000US25023530600","6582","441","5272","393","798","203","27","25","47","29","0","127","332","280","106","50","19","22","87","50","Census Tract 5306, Plymouth County, Massachusetts"
"1400000US25023530700","3672","372","3533","350","28","45","5","9","0","127","0","127","23","26","83","67","12","19","71","65","Census Tract 5307, Plymouth County, Massachusetts"
"1400000US25023530801","5424","255","5267","248","32","51","0","127","67","58","0","127","20","33","38","49","26","44","12","19","Census Tract 5308.01, Plymouth County, Massachusetts"
"1400000US25023530802","4642","478","4557","467","0","127","0","127","34","52","0","127","0","127","51","58","0","127","51","58","Census Tract 5308.02, Plymouth County, Massachusetts"
"1400000US25023530901","8296","561","7977","555","83","77","0","127","15","25","23","38","49","46","149","104","41","68","108","82","Census Tract 5309.01, Plymouth County, Massachusetts"
"1400000US25023530902","4479","311","4479","311","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 5309.02, Plymouth County, Massachusetts"
"1400000US25023540101","3522","235","3218","304","181","224","0","127","19","28","0","127","62","98","42","44","0","127","42","44","Census Tract 5401.01, Plymouth County, Massachusetts"
"1400000US25023540102","2550","205","2454","223","96","117","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 5401.02, Plymouth County, Massachusetts"
"1400000US25023540103","4390","209","4131","235","102","104","0","127","76","134","0","127","0","127","81","91","0","127","81","91","Census Tract 5401.03, Plymouth County, Massachusetts"
"1400000US25023541100","5109","19","4744","208","125","184","0","127","145","134","0","127","53","53","42","41","28","33","14","23","Census Tract 5411, Plymouth County, Massachusetts"
"1400000US25023542101","6902","645","6638","592","57","57","0","127","41","44","0","127","44","37","122","98","44","56","78","84","Census Tract 5421.01, Plymouth County, Massachusetts"
"1400000US25023542102","2367","271","2193","272","72","77","0","127","34","41","15","18","20","32","33","30","11","19","22","25","Census Tract 5421.02, Plymouth County, Massachusetts"
"1400000US25023542200","6596","1180","6194","1062","196","157","0","127","109","111","0","127","37","54","60","43","23","33","37","29","Census Tract 5422, Plymouth County, Massachusetts"
"1400000US25023542300","6673","737","6043","762","59","52","49","70","339","377","0","127","10","17","173","129","29","47","144","116","Census Tract 5423, Plymouth County, Massachusetts"
"1400000US25023543100","2777","34","2721","51","0","127","0","127","0","127","0","127","19","18","37","32","21","24","16","21","Census Tract 5431, Plymouth County, Massachusetts"
"1400000US25023544100","5543","253","5204","265","109","132","0","127","41","47","0","127","103","82","86","61","19","23","67","55","Census Tract 5441, Plymouth County, Massachusetts"
"1400000US25023544200","5904","256","5687","275","36","41","0","127","0","127","0","127","83","86","98","73","0","127","98","73","Census Tract 5442, Plymouth County, Massachusetts"
"1400000US25023545100","6321","525","5549","663","118","123","0","127","87","129","0","127","481","414","86","67","58","57","28","35","Census Tract 5451, Plymouth County, Massachusetts"
"1400000US25023545200","6240","521","5684","518","184","125","0","127","197","169","0","127","91","101","84","61","84","61","0","127","Census Tract 5452, Plymouth County, Massachusetts"
"1400000US25023545300","3443","409","3145","415","151","121","0","127","66","71","0","127","47","42","34","38","12","18","22","33","Census Tract 5453, Plymouth County, Massachusetts"
"1400000US25023545400","5532","453","5272","472","36","42","0","127","37","54","0","127","57","53","130","116","14","23","116","115","Census Tract 5454, Plymouth County, Massachusetts"
"1400000US25023560100","6079","18","6011","61","45","53","0","127","0","127","0","127","11","18","12","20","0","127","12","20","Census Tract 5601, Plymouth County, Massachusetts"
"1400000US25023561100","4948","16","4509","232","0","127","24","39","74","81","0","127","198","219","143","89","117","85","26","43","Census Tract 5611, Plymouth County, Massachusetts"
"1400000US25023561200","1995","451","1895","433","44","42","0","127","26","31","0","127","16","27","14","24","0","127","14","24","Census Tract 5612, Plymouth County, Massachusetts"
"1400000US25023990003","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 9900.03, Plymouth County, Massachusetts"
"1400000US25025000100","3620","456","2849","475","102","88","0","127","436","110","0","127","180","212","53","52","0","127","53","52","Census Tract 1, Suffolk County, Massachusetts"
"1400000US25025000201","3636","492","2780","417","184","154","7","13","448","123","0","127","199","217","18","34","0","127","18","34","Census Tract 2.01, Suffolk County, Massachusetts"
"1400000US25025000202","3899","370","2288","296","174","133","0","127","774","218","0","127","652","419","11","18","0","127","11","18","Census Tract 2.02, Suffolk County, Massachusetts"
"1400000US25025000301","2398","362","2138","405","33","38","0","127","227","173","0","127","0","127","0","127","0","127","0","127","Census Tract 3.01, Suffolk County, Massachusetts"
