"GEO_ID","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M","NAME"
"1400000US25025130402","2001","116","1443","169","558","197","Census Tract 1304.02, Suffolk County, Massachusetts"
"1400000US25025130404","1111","126","669","105","442","135","Census Tract 1304.04, Suffolk County, Massachusetts"
"1400000US25025130406","2133","99","497","104","1636","144","Census Tract 1304.06, Suffolk County, Massachusetts"
"1400000US25025140102","1565","83","1043","117","522","132","Census Tract 1401.02, Suffolk County, Massachusetts"
"1400000US25025140105","1266","78","952","117","314","136","Census Tract 1401.05, Suffolk County, Massachusetts"
"1400000US25025140106","845","83","76","45","769","91","Census Tract 1401.06, Suffolk County, Massachusetts"
"1400000US25025140107","988","76","524","103","464","101","Census Tract 1401.07, Suffolk County, Massachusetts"
"1400000US25025140201","920","72","476","107","444","110","Census Tract 1402.01, Suffolk County, Massachusetts"
"1400000US25025140202","1941","108","1235","162","706","172","Census Tract 1402.02, Suffolk County, Massachusetts"
"1400000US25025140300","2312","140","995","174","1317","192","Census Tract 1403, Suffolk County, Massachusetts"
"1400000US25025140400","2725","155","1795","189","930","179","Census Tract 1404, Suffolk County, Massachusetts"
"1400000US25025160101","2117","139","553","198","1564","186","Census Tract 1601.01, Suffolk County, Massachusetts"
"1400000US25025160200","1186","89","195","92","991","109","Census Tract 1602, Suffolk County, Massachusetts"
"1400000US25025160300","1309","101","596","143","713","122","Census Tract 1603, Suffolk County, Massachusetts"
"1400000US25025160400","915","98","193","93","722","114","Census Tract 1604, Suffolk County, Massachusetts"
"1400000US25025160501","1938","174","499","166","1439","215","Census Tract 1605.01, Suffolk County, Massachusetts"
"1400000US25025160502","1535","111","638","145","897","171","Census Tract 1605.02, Suffolk County, Massachusetts"
"1400000US25025160601","1219","103","437","134","782","170","Census Tract 1606.01, Suffolk County, Massachusetts"
"1400000US25025160602","1675","142","848","200","827","188","Census Tract 1606.02, Suffolk County, Massachusetts"
"1400000US25025170100","2656","151","1528","208","1128","225","Census Tract 1701, Suffolk County, Massachusetts"
"1400000US25025170200","1644","84","920","133","724","133","Census Tract 1702, Suffolk County, Massachusetts"
"1400000US25025170300","2959","155","1748","203","1211","202","Census Tract 1703, Suffolk County, Massachusetts"
"1400000US25025170400","2117","114","975","188","1142","200","Census Tract 1704, Suffolk County, Massachusetts"
"1400000US25025170501","1546","135","733","140","813","149","Census Tract 1705.01, Suffolk County, Massachusetts"
"1400000US25025170502","1410","85","784","126","626","118","Census Tract 1705.02, Suffolk County, Massachusetts"
"1400000US25025170601","1948","83","1108","156","840","182","Census Tract 1706.01, Suffolk County, Massachusetts"
"1400000US25025170701","754","103","272","74","482","100","Census Tract 1707.01, Suffolk County, Massachusetts"
"1400000US25025170702","2054","169","617","146","1437","197","Census Tract 1707.02, Suffolk County, Massachusetts"
"1400000US25025170800","1925","116","935","156","990","142","Census Tract 1708, Suffolk County, Massachusetts"
"1400000US25025180101","2140","149","1015","179","1125","190","Census Tract 1801.01, Suffolk County, Massachusetts"
"1400000US25025180200","1507","87","866","135","641","138","Census Tract 1802, Suffolk County, Massachusetts"
"1400000US25025180301","1091","89","814","114","277","108","Census Tract 1803.01, Suffolk County, Massachusetts"
"1400000US25025180400","707","67","476","80","231","89","Census Tract 1804, Suffolk County, Massachusetts"
"1400000US25025180500","1733","126","1019","150","714","156","Census Tract 1805, Suffolk County, Massachusetts"
"1400000US25025980101","0","127","0","127","0","127","Census Tract 9801.01, Suffolk County, Massachusetts"
"1400000US25025980300","12","15","0","127","12","15","Census Tract 9803, Suffolk County, Massachusetts"
"1400000US25025980700","0","127","0","127","0","127","Census Tract 9807, Suffolk County, Massachusetts"
"1400000US25025981000","0","127","0","127","0","127","Census Tract 9810, Suffolk County, Massachusetts"
"1400000US25025981100","12","19","12","19","0","127","Census Tract 9811, Suffolk County, Massachusetts"
"1400000US25025981201","0","127","0","127","0","127","Census Tract 9812.01, Suffolk County, Massachusetts"
"1400000US25025981202","0","127","0","127","0","127","Census Tract 9812.02, Suffolk County, Massachusetts"
"1400000US25025981300","183","64","114","52","69","53","Census Tract 9813, Suffolk County, Massachusetts"
"1400000US25025981501","0","127","0","127","0","127","Census Tract 9815.01, Suffolk County, Massachusetts"
"1400000US25025981502","12","17","0","127","12","17","Census Tract 9815.02, Suffolk County, Massachusetts"
"1400000US25025981600","0","127","0","127","0","127","Census Tract 9816, Suffolk County, Massachusetts"
"1400000US25025981700","0","127","0","127","0","127","Census Tract 9817, Suffolk County, Massachusetts"
"1400000US25025981800","43","52","43","52","0","127","Census Tract 9818, Suffolk County, Massachusetts"
"1400000US25025990101","160","86","0","127","160","86","Census Tract 9901.01, Suffolk County, Massachusetts"
