"GEO_ID","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M","NAME"
"id","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Car, truck, or van","Margin of Error!!Total!!Car, truck, or van","Estimate!!Total!!Car, truck, or van!!Drove alone","Margin of Error!!Total!!Car, truck, or van!!Drove alone","Estimate!!Total!!Car, truck, or van!!Carpooled","Margin of Error!!Total!!Car, truck, or van!!Carpooled","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 2-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 2-person carpool","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 3-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 3-person carpool","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 4-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 4-person carpool","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 5- or 6-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 5- or 6-person carpool","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 7-or-more-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 7-or-more-person carpool","Estimate!!Total!!Public transportation (excluding taxicab)","Margin of Error!!Total!!Public transportation (excluding taxicab)","Estimate!!Total!!Public transportation (excluding taxicab)!!Bus or trolley bus","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Bus or trolley bus","Estimate!!Total!!Public transportation (excluding taxicab)!!Streetcar or trolley car (carro publico in Puerto Rico)","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Streetcar or trolley car (carro publico in Puerto Rico)","Estimate!!Total!!Public transportation (excluding taxicab)!!Subway or elevated","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Subway or elevated","Estimate!!Total!!Public transportation (excluding taxicab)!!Railroad","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Railroad","Estimate!!Total!!Public transportation (excluding taxicab)!!Ferryboat","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Ferryboat","Estimate!!Total!!Taxicab","Margin of Error!!Total!!Taxicab","Estimate!!Total!!Motorcycle","Margin of Error!!Total!!Motorcycle","Estimate!!Total!!Bicycle","Margin of Error!!Total!!Bicycle","Estimate!!Total!!Walked","Margin of Error!!Total!!Walked","Estimate!!Total!!Other means","Margin of Error!!Total!!Other means","Estimate!!Total!!Worked at home","Margin of Error!!Total!!Worked at home","Geographic Area Name"
"1400000US25009251700","2121","294","1919","271","1767","270","152","92","108","82","34","34","10","16","0","127","0","127","129","81","129","81","0","127","0","127","0","127","0","127","17","19","0","127","0","127","56","58","0","127","0","127","Census Tract 2517, Essex County, Massachusetts"
"1400000US25009251800","4094","463","3925","484","3240","446","685","297","526","263","68","103","39","46","52","84","0","127","50","49","0","127","0","127","0","127","50","49","0","127","15","23","0","127","53","79","16","29","0","127","35","40","Census Tract 2518, Essex County, Massachusetts"
"1400000US25009252101","1590","221","1571","222","1478","196","93","93","93","93","0","127","0","127","0","127","0","127","19","22","0","127","0","127","0","127","19","22","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 2521.01, Essex County, Massachusetts"
"1400000US25009252102","1781","162","1625","183","1566","195","59","52","48","52","0","127","0","127","0","127","11","17","31","32","5","9","0","127","0","127","26","31","0","127","25","27","0","127","0","127","17","26","0","127","83","76","Census Tract 2521.02, Essex County, Massachusetts"
"1400000US25009252201","1645","175","1562","172","1411","183","151","102","151","102","0","127","0","127","0","127","0","127","25","25","0","127","0","127","0","127","25","25","0","127","0","127","0","127","0","127","0","127","0","127","58","34","Census Tract 2522.01, Essex County, Massachusetts"
"1400000US25009252202","1796","170","1691","163","1618","159","73","66","73","66","0","127","0","127","0","127","0","127","13","21","13","21","0","127","0","127","0","127","0","127","0","127","0","127","0","127","41","32","0","127","51","41","Census Tract 2522.02, Essex County, Massachusetts"
"1400000US25009252300","2742","314","2569","338","2171","311","398","173","380","176","0","127","18","38","0","127","0","127","29","33","29","33","0","127","0","127","0","127","0","127","98","105","0","127","0","127","35","39","0","127","11","18","Census Tract 2523, Essex County, Massachusetts"
"1400000US25009252400","1759","290","1582","258","1168","193","414","214","245","139","146","160","0","127","23","36","0","127","23","36","23","36","0","127","0","127","0","127","0","127","15","23","0","127","0","127","66","68","27","30","46","42","Census Tract 2524, Essex County, Massachusetts"
"1400000US25009252501","1472","310","1403","307","1293","286","110","72","42","44","0","127","23","40","0","127","45","57","0","127","0","127","0","127","0","127","0","127","0","127","26","28","0","127","0","127","20","23","0","127","23","26","Census Tract 2525.01, Essex County, Massachusetts"
"1400000US25009252502","2264","222","2208","220","1902","247","306","142","266","137","40","47","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","11","16","0","127","45","26","Census Tract 2525.02, Essex County, Massachusetts"
"1400000US25009252601","3293","382","3107","355","2818","329","289","133","289","133","0","127","0","127","0","127","0","127","51","49","0","127","0","127","0","127","51","49","0","127","0","127","21","31","0","127","0","127","0","127","114","101","Census Tract 2526.01, Essex County, Massachusetts"
"1400000US25009252602","2239","236","2030","215","1782","201","248","101","225","103","23","29","0","127","0","127","0","127","26","30","0","127","0","127","0","127","26","30","0","127","0","127","0","127","0","127","35","31","82","78","66","52","Census Tract 2526.02, Essex County, Massachusetts"
"1400000US25009252603","1545","198","1488","182","1374","185","114","62","84","61","30","26","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","12","19","0","127","8","13","37","35","Census Tract 2526.03, Essex County, Massachusetts"
"1400000US25009253100","2389","292","2075","241","1892","211","183","94","159","86","0","127","0","127","24","40","0","127","142","90","0","127","0","127","0","127","142","90","0","127","0","127","0","127","0","127","57","61","27","43","88","68","Census Tract 2531, Essex County, Massachusetts"
"1400000US25009253201","1349","189","1261","196","1183","197","78","72","78","72","0","127","0","127","0","127","0","127","36","47","0","127","0","127","0","127","36","47","0","127","0","127","0","127","0","127","22","32","0","127","30","32","Census Tract 2532.01, Essex County, Massachusetts"
"1400000US25009253202","3585","380","2965","307","2713","293","252","158","237","151","0","127","0","127","0","127","15","25","161","113","9","15","0","127","52","51","100","92","0","127","0","127","0","127","0","127","300","144","11","19","148","78","Census Tract 2532.02, Essex County, Massachusetts"
"1400000US25009253203","1900","151","1718","162","1655","163","63","55","56","54","0","127","7","11","0","127","0","127","45","36","14","22","0","127","0","127","31","29","0","127","0","127","0","127","0","127","43","47","22","19","72","51","Census Tract 2532.03, Essex County, Massachusetts"
"1400000US25009253204","2436","208","2195","211","2005","219","190","122","154","119","9","15","0","127","8","12","19","30","72","36","31","28","0","127","9","14","32","22","0","127","0","127","0","127","0","127","8","13","65","68","96","56","Census Tract 2532.04, Essex County, Massachusetts"
"1400000US25009253205","1990","142","1747","147","1679","152","68","50","68","50","0","127","0","127","0","127","0","127","22","25","14","22","0","127","0","127","8","12","0","127","0","127","0","127","12","19","10","15","9","14","190","71","Census Tract 2532.05, Essex County, Massachusetts"
"1400000US25009254100","2853","293","2586","322","2460","325","126","77","110","74","0","127","0","127","0","127","16","26","121","77","10","17","0","127","0","127","111","77","0","127","0","127","0","127","0","127","91","78","8","15","47","36","Census Tract 2541, Essex County, Massachusetts"
"1400000US25009254200","1943","237","1635","193","1473","197","162","85","151","83","11","16","0","127","0","127","0","127","72","46","0","127","0","127","0","127","72","46","0","127","0","127","0","127","0","127","94","45","6","11","136","82","Census Tract 2542, Essex County, Massachusetts"
"1400000US25009254301","1782","150","1461","147","1333","160","128","63","110","64","0","127","0","127","18","21","0","127","111","45","0","127","0","127","11","16","100","44","0","127","0","127","20","22","0","127","141","65","0","127","49","34","Census Tract 2543.01, Essex County, Massachusetts"
"1400000US25009254302","2219","201","1869","195","1687","144","182","111","139","87","43","65","0","127","0","127","0","127","81","52","0","127","0","127","20","23","61","47","0","127","0","127","0","127","40","36","132","83","0","127","97","59","Census Tract 2543.02, Essex County, Massachusetts"
"1400000US25009254401","1533","154","1379","141","1310","139","69","55","56","52","13","20","0","127","0","127","0","127","37","34","0","127","0","127","0","127","37","34","0","127","0","127","26","39","0","127","11","17","0","127","80","73","Census Tract 2544.01, Essex County, Massachusetts"
"1400000US25009254402","2917","261","2614","234","2379","225","235","100","220","98","15","24","0","127","0","127","0","127","29","31","15","23","0","127","0","127","14","23","0","127","39","62","13","21","0","127","95","84","14","23","113","61","Census Tract 2544.02, Essex County, Massachusetts"
"1400000US25009254403","1897","172","1637","187","1490","168","147","93","83","77","45","42","19","27","0","127","0","127","102","58","0","127","0","127","12","21","90","55","0","127","0","127","0","127","16","15","9","14","0","127","133","61","Census Tract 2544.03, Essex County, Massachusetts"
"1400000US25009260100","1937","303","1509","269","1140","258","369","152","350","151","0","127","19","21","0","127","0","127","172","100","172","100","0","127","0","127","0","127","0","127","36","40","0","127","10","15","199","140","0","127","11","17","Census Tract 2601, Essex County, Massachusetts"
"1400000US25009260200","1275","233","1147","222","955","193","192","119","119","100","43","41","30","48","0","127","0","127","50","51","29","43","0","127","0","127","21","27","0","127","0","127","0","127","0","127","78","62","0","127","0","127","Census Tract 2602, Essex County, Massachusetts"
"1400000US25009260301","2427","249","2311","238","2169","223","142","140","134","138","0","127","0","127","0","127","8","13","35","30","6","11","0","127","0","127","29","29","0","127","0","127","0","127","0","127","35","33","12","19","34","31","Census Tract 2603.01, Essex County, Massachusetts"
"1400000US25009260302","1634","172","1498","172","1426","167","72","47","62","44","0","127","10","16","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","136","83","Census Tract 2603.02, Essex County, Massachusetts"
"1400000US25009260401","2198","214","2085","207","1880","207","205","143","173","118","0","127","0","127","0","127","32","49","23","28","13","22","0","127","10","16","0","127","0","127","0","127","0","127","0","127","36","40","0","127","54","52","Census Tract 2604.01, Essex County, Massachusetts"
"1400000US25009260402","3367","299","3007","325","2762","331","245","117","234","116","11","18","0","127","0","127","0","127","120","99","0","127","0","127","15","23","105","96","0","127","0","127","26","29","32","35","10","17","0","127","172","99","Census Tract 2604.02, Essex County, Massachusetts"
"1400000US25009260500","2012","212","1866","208","1756","214","110","83","98","81","12","19","0","127","0","127","0","127","8","13","0","127","0","127","0","127","8","13","0","127","0","127","0","127","0","127","30","35","15","22","93","57","Census Tract 2605, Essex County, Massachusetts"
"1400000US25009260600","1734","185","1582","200","1380","185","202","145","168","140","24","27","0","127","10","15","0","127","52","56","52","56","0","127","0","127","0","127","0","127","0","127","0","127","0","127","20","26","10","16","70","52","Census Tract 2606, Essex County, Massachusetts"
"1400000US25009260700","2244","220","1992","239","1829","228","163","77","106","54","57","54","0","127","0","127","0","127","58","45","36","43","0","127","0","127","22","23","0","127","19","25","0","127","0","127","21","26","0","127","154","105","Census Tract 2607, Essex County, Massachusetts"
"1400000US25009260800","2016","311","1722","306","1448","239","274","177","233","168","41","32","0","127","0","127","0","127","139","83","87","74","0","127","0","127","52","36","0","127","0","127","0","127","0","127","100","75","0","127","55","63","Census Tract 2608, Essex County, Massachusetts"
"1400000US25009260900","2119","333","1970","335","1564","288","406","244","338","195","68","68","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","65","63","0","127","84","63","Census Tract 2609, Essex County, Massachusetts"
