"B25058_001E","B25058_001M","GEO_ID","NAME"
"-","**","1400000US25023990003","Census Tract 9900.03, Plymouth County, Massachusetts"
"1785","136","1400000US25025000100","Census Tract 1, Suffolk County, Massachusetts"
"2010","147","1400000US25025000201","Census Tract 2.01, Suffolk County, Massachusetts"
"1706","125","1400000US25025000202","Census Tract 2.02, Suffolk County, Massachusetts"
"2232","191","1400000US25025000301","Census Tract 3.01, Suffolk County, Massachusetts"
"1990","188","1400000US25025000302","Census Tract 3.02, Suffolk County, Massachusetts"
"1505","221","1400000US25025000401","Census Tract 4.01, Suffolk County, Massachusetts"
"1793","64","1400000US25025000402","Census Tract 4.02, Suffolk County, Massachusetts"
"1615","58","1400000US25025000502","Census Tract 5.02, Suffolk County, Massachusetts"
"1778","59","1400000US25025000503","Census Tract 5.03, Suffolk County, Massachusetts"
"1603","133","1400000US25025000504","Census Tract 5.04, Suffolk County, Massachusetts"
"1704","161","1400000US25025000601","Census Tract 6.01, Suffolk County, Massachusetts"
"1459","140","1400000US25025000602","Census Tract 6.02, Suffolk County, Massachusetts"
"1795","141","1400000US25025000701","Census Tract 7.01, Suffolk County, Massachusetts"
"1734","38","1400000US25025000703","Census Tract 7.03, Suffolk County, Massachusetts"
"1770","81","1400000US25025000704","Census Tract 7.04, Suffolk County, Massachusetts"
"1780","142","1400000US25025000802","Census Tract 8.02, Suffolk County, Massachusetts"
"2377","81","1400000US25025000803","Census Tract 8.03, Suffolk County, Massachusetts"
"1785","54","1400000US25025010103","Census Tract 101.03, Suffolk County, Massachusetts"
"1881","98","1400000US25025010104","Census Tract 101.04, Suffolk County, Massachusetts"
"2037","105","1400000US25025010203","Census Tract 102.03, Suffolk County, Massachusetts"
"1811","79","1400000US25025010204","Census Tract 102.04, Suffolk County, Massachusetts"
"1790","155","1400000US25025010300","Census Tract 103, Suffolk County, Massachusetts"
"1877","201","1400000US25025010403","Census Tract 104.03, Suffolk County, Massachusetts"
"1779","130","1400000US25025010404","Census Tract 104.04, Suffolk County, Massachusetts"
"527","318","1400000US25025010405","Census Tract 104.05, Suffolk County, Massachusetts"
"1957","85","1400000US25025010408","Census Tract 104.08, Suffolk County, Massachusetts"
"2094","180","1400000US25025010500","Census Tract 105, Suffolk County, Massachusetts"
"2549","627","1400000US25025010600","Census Tract 106, Suffolk County, Massachusetts"
"1973","122","1400000US25025010701","Census Tract 107.01, Suffolk County, Massachusetts"
"2384","124","1400000US25025010702","Census Tract 107.02, Suffolk County, Massachusetts"
"2115","136","1400000US25025010801","Census Tract 108.01, Suffolk County, Massachusetts"
"2154","101","1400000US25025010802","Census Tract 108.02, Suffolk County, Massachusetts"
"2268","215","1400000US25025020101","Census Tract 201.01, Suffolk County, Massachusetts"
"2053","128","1400000US25025020200","Census Tract 202, Suffolk County, Massachusetts"
"2477","226","1400000US25025020301","Census Tract 203.01, Suffolk County, Massachusetts"
"2248","179","1400000US25025020302","Census Tract 203.02, Suffolk County, Massachusetts"
"2825","298","1400000US25025020303","Census Tract 203.03, Suffolk County, Massachusetts"
"1731","121","1400000US25025030100","Census Tract 301, Suffolk County, Massachusetts"
"1747","117","1400000US25025030200","Census Tract 302, Suffolk County, Massachusetts"
"2782","203","1400000US25025030300","Census Tract 303, Suffolk County, Massachusetts"
"1812","73","1400000US25025030400","Census Tract 304, Suffolk County, Massachusetts"
"2002","136","1400000US25025030500","Census Tract 305, Suffolk County, Massachusetts"
"-","**","1400000US25025040100","Census Tract 401, Suffolk County, Massachusetts"
"817","140","1400000US25025040200","Census Tract 402, Suffolk County, Massachusetts"
"1701","385","1400000US25025040300","Census Tract 403, Suffolk County, Massachusetts"
"1129","206","1400000US25025040401","Census Tract 404.01, Suffolk County, Massachusetts"
"2332","600","1400000US25025040600","Census Tract 406, Suffolk County, Massachusetts"
"622","285","1400000US25025040801","Census Tract 408.01, Suffolk County, Massachusetts"
"1041","176","1400000US25025050101","Census Tract 501.01, Suffolk County, Massachusetts"
"1375","117","1400000US25025050200","Census Tract 502, Suffolk County, Massachusetts"
"641","228","1400000US25025050300","Census Tract 503, Suffolk County, Massachusetts"
"1467","191","1400000US25025050400","Census Tract 504, Suffolk County, Massachusetts"
"1574","156","1400000US25025050500","Census Tract 505, Suffolk County, Massachusetts"
"1385","125","1400000US25025050600","Census Tract 506, Suffolk County, Massachusetts"
"1577","100","1400000US25025050700","Census Tract 507, Suffolk County, Massachusetts"
"1395","143","1400000US25025050901","Census Tract 509.01, Suffolk County, Massachusetts"
"1153","223","1400000US25025051000","Census Tract 510, Suffolk County, Massachusetts"
"1439","157","1400000US25025051101","Census Tract 511.01, Suffolk County, Massachusetts"
"1455","197","1400000US25025051200","Census Tract 512, Suffolk County, Massachusetts"
"2008","240","1400000US25025060101","Census Tract 601.01, Suffolk County, Massachusetts"
"2250","475","1400000US25025060200","Census Tract 602, Suffolk County, Massachusetts"
"2049","386","1400000US25025060301","Census Tract 603.01, Suffolk County, Massachusetts"
"1848","266","1400000US25025060400","Census Tract 604, Suffolk County, Massachusetts"
"1617","183","1400000US25025060501","Census Tract 605.01, Suffolk County, Massachusetts"
"3028","131","1400000US25025060600","Census Tract 606, Suffolk County, Massachusetts"
"429","58","1400000US25025060700","Census Tract 607, Suffolk County, Massachusetts"
"1794","188","1400000US25025060800","Census Tract 608, Suffolk County, Massachusetts"
"525","116","1400000US25025061000","Census Tract 610, Suffolk County, Massachusetts"
"405","62","1400000US25025061101","Census Tract 611.01, Suffolk County, Massachusetts"
"2286","224","1400000US25025061200","Census Tract 612, Suffolk County, Massachusetts"
"2498","365","1400000US25025070101","Census Tract 701.01, Suffolk County, Massachusetts"
"802","144","1400000US25025070200","Census Tract 702, Suffolk County, Massachusetts"
"1608","215","1400000US25025070300","Census Tract 703, Suffolk County, Massachusetts"
"1137","344","1400000US25025070402","Census Tract 704.02, Suffolk County, Massachusetts"
"854","299","1400000US25025070500","Census Tract 705, Suffolk County, Massachusetts"
"2634","125","1400000US25025070600","Census Tract 706, Suffolk County, Massachusetts"
"1739","306","1400000US25025070700","Census Tract 707, Suffolk County, Massachusetts"
"2310","272","1400000US25025070800","Census Tract 708, Suffolk County, Massachusetts"
"1133","220","1400000US25025070900","Census Tract 709, Suffolk County, Massachusetts"
"1088","479","1400000US25025071101","Census Tract 711.01, Suffolk County, Massachusetts"
"568","104","1400000US25025071201","Census Tract 712.01, Suffolk County, Massachusetts"
"1026","175","1400000US25025080100","Census Tract 801, Suffolk County, Massachusetts"
"931","242","1400000US25025080300","Census Tract 803, Suffolk County, Massachusetts"
"518","206","1400000US25025080401","Census Tract 804.01, Suffolk County, Massachusetts"
"499","171","1400000US25025080500","Census Tract 805, Suffolk County, Massachusetts"
"624","195","1400000US25025080601","Census Tract 806.01, Suffolk County, Massachusetts"
"496","168","1400000US25025080801","Census Tract 808.01, Suffolk County, Massachusetts"
"2028","335","1400000US25025080900","Census Tract 809, Suffolk County, Massachusetts"
"1157","308","1400000US25025081001","Census Tract 810.01, Suffolk County, Massachusetts"
"1554","175","1400000US25025081100","Census Tract 811, Suffolk County, Massachusetts"
"458","120","1400000US25025081200","Census Tract 812, Suffolk County, Massachusetts"
"444","230","1400000US25025081300","Census Tract 813, Suffolk County, Massachusetts"
"1496","462","1400000US25025081400","Census Tract 814, Suffolk County, Massachusetts"
"900","635","1400000US25025081500","Census Tract 815, Suffolk County, Massachusetts"
"745","127","1400000US25025081700","Census Tract 817, Suffolk County, Massachusetts"
"603","527","1400000US25025081800","Census Tract 818, Suffolk County, Massachusetts"
"922","413","1400000US25025081900","Census Tract 819, Suffolk County, Massachusetts"
"1024","380","1400000US25025082000","Census Tract 820, Suffolk County, Massachusetts"
"570","329","1400000US25025082100","Census Tract 821, Suffolk County, Massachusetts"
"733","279","1400000US25025090100","Census Tract 901, Suffolk County, Massachusetts"
"789","345","1400000US25025090200","Census Tract 902, Suffolk County, Massachusetts"
"971","366","1400000US25025090300","Census Tract 903, Suffolk County, Massachusetts"
"713","394","1400000US25025090400","Census Tract 904, Suffolk County, Massachusetts"
"1265","97","1400000US25025090600","Census Tract 906, Suffolk County, Massachusetts"
"1268","240","1400000US25025090700","Census Tract 907, Suffolk County, Massachusetts"
"1962","309","1400000US25025090901","Census Tract 909.01, Suffolk County, Massachusetts"
"1521","164","1400000US25025091001","Census Tract 910.01, Suffolk County, Massachusetts"
"1633","127","1400000US25025091100","Census Tract 911, Suffolk County, Massachusetts"
"1131","130","1400000US25025091200","Census Tract 912, Suffolk County, Massachusetts"
"1036","116","1400000US25025091300","Census Tract 913, Suffolk County, Massachusetts"
"845","423","1400000US25025091400","Census Tract 914, Suffolk County, Massachusetts"
"1131","110","1400000US25025091500","Census Tract 915, Suffolk County, Massachusetts"
"1316","172","1400000US25025091600","Census Tract 916, Suffolk County, Massachusetts"
"1309","122","1400000US25025091700","Census Tract 917, Suffolk County, Massachusetts"
"1158","177","1400000US25025091800","Census Tract 918, Suffolk County, Massachusetts"
"1319","166","1400000US25025091900","Census Tract 919, Suffolk County, Massachusetts"
"1291","163","1400000US25025092000","Census Tract 920, Suffolk County, Massachusetts"
"1328","108","1400000US25025092101","Census Tract 921.01, Suffolk County, Massachusetts"
"1272","205","1400000US25025092200","Census Tract 922, Suffolk County, Massachusetts"
"1313","159","1400000US25025092300","Census Tract 923, Suffolk County, Massachusetts"
"734","329","1400000US25025092400","Census Tract 924, Suffolk County, Massachusetts"
"1110","315","1400000US25025100100","Census Tract 1001, Suffolk County, Massachusetts"
"1448","129","1400000US25025100200","Census Tract 1002, Suffolk County, Massachusetts"
"1425","104","1400000US25025100300","Census Tract 1003, Suffolk County, Massachusetts"
"1287","304","1400000US25025100400","Census Tract 1004, Suffolk County, Massachusetts"
"1335","135","1400000US25025100500","Census Tract 1005, Suffolk County, Massachusetts"
"1493","122","1400000US25025100601","Census Tract 1006.01, Suffolk County, Massachusetts"
"1441","228","1400000US25025100603","Census Tract 1006.03, Suffolk County, Massachusetts"
"1100","120","1400000US25025100700","Census Tract 1007, Suffolk County, Massachusetts"
"1475","173","1400000US25025100800","Census Tract 1008, Suffolk County, Massachusetts"
"1592","161","1400000US25025100900","Census Tract 1009, Suffolk County, Massachusetts"
"1210","191","1400000US25025101001","Census Tract 1010.01, Suffolk County, Massachusetts"
"1191","145","1400000US25025101002","Census Tract 1010.02, Suffolk County, Massachusetts"
"1552","189","1400000US25025101101","Census Tract 1011.01, Suffolk County, Massachusetts"
"1408","114","1400000US25025101102","Census Tract 1011.02, Suffolk County, Massachusetts"
"1462","109","1400000US25025110103","Census Tract 1101.03, Suffolk County, Massachusetts"
"1000","282","1400000US25025110201","Census Tract 1102.01, Suffolk County, Massachusetts"
"1380","196","1400000US25025110301","Census Tract 1103.01, Suffolk County, Massachusetts"
"1365","116","1400000US25025110401","Census Tract 1104.01, Suffolk County, Massachusetts"
"1552","179","1400000US25025110403","Census Tract 1104.03, Suffolk County, Massachusetts"
"1419","191","1400000US25025110501","Census Tract 1105.01, Suffolk County, Massachusetts"
"1461","138","1400000US25025110502","Census Tract 1105.02, Suffolk County, Massachusetts"
"1152","40","1400000US25025110601","Census Tract 1106.01, Suffolk County, Massachusetts"
"1695","132","1400000US25025110607","Census Tract 1106.07, Suffolk County, Massachusetts"
"2196","219","1400000US25025120103","Census Tract 1201.03, Suffolk County, Massachusetts"
"1716","194","1400000US25025120104","Census Tract 1201.04, Suffolk County, Massachusetts"
"2681","206","1400000US25025120105","Census Tract 1201.05, Suffolk County, Massachusetts"
"1515","208","1400000US25025120201","Census Tract 1202.01, Suffolk County, Massachusetts"
"1726","289","1400000US25025120301","Census Tract 1203.01, Suffolk County, Massachusetts"
"1594","365","1400000US25025120400","Census Tract 1204, Suffolk County, Massachusetts"
"1417","166","1400000US25025120500","Census Tract 1205, Suffolk County, Massachusetts"
"2137","207","1400000US25025120600","Census Tract 1206, Suffolk County, Massachusetts"
"1753","136","1400000US25025120700","Census Tract 1207, Suffolk County, Massachusetts"
"1663","194","1400000US25025130100","Census Tract 1301, Suffolk County, Massachusetts"
"1605","126","1400000US25025130200","Census Tract 1302, Suffolk County, Massachusetts"
"1535","154","1400000US25025130300","Census Tract 1303, Suffolk County, Massachusetts"
"-","**","1400000US25025130402","Census Tract 1304.02, Suffolk County, Massachusetts"
"1637","116","1400000US25025130404","Census Tract 1304.04, Suffolk County, Massachusetts"
"1117","178","1400000US25025130406","Census Tract 1304.06, Suffolk County, Massachusetts"
"1156","135","1400000US25025140102","Census Tract 1401.02, Suffolk County, Massachusetts"
"1578","359","1400000US25025140105","Census Tract 1401.05, Suffolk County, Massachusetts"
"1015","547","1400000US25025140106","Census Tract 1401.06, Suffolk County, Massachusetts"
"775","369","1400000US25025140107","Census Tract 1401.07, Suffolk County, Massachusetts"
"1268","76","1400000US25025140201","Census Tract 1402.01, Suffolk County, Massachusetts"
"1138","134","1400000US25025140202","Census Tract 1402.02, Suffolk County, Massachusetts"
"1352","202","1400000US25025140300","Census Tract 1403, Suffolk County, Massachusetts"
"1369","95","1400000US25025140400","Census Tract 1404, Suffolk County, Massachusetts"
"1353","96","1400000US25025160101","Census Tract 1601.01, Suffolk County, Massachusetts"
"1353","66","1400000US25025160200","Census Tract 1602, Suffolk County, Massachusetts"
"1501","205","1400000US25025160300","Census Tract 1603, Suffolk County, Massachusetts"
"1275","120","1400000US25025160400","Census Tract 1604, Suffolk County, Massachusetts"
"1188","163","1400000US25025160501","Census Tract 1605.01, Suffolk County, Massachusetts"
"1180","168","1400000US25025160502","Census Tract 1605.02, Suffolk County, Massachusetts"
"1433","157","1400000US25025160601","Census Tract 1606.01, Suffolk County, Massachusetts"
"1152","112","1400000US25025160602","Census Tract 1606.02, Suffolk County, Massachusetts"
"1355","77","1400000US25025170100","Census Tract 1701, Suffolk County, Massachusetts"
"850","210","1400000US25025170200","Census Tract 1702, Suffolk County, Massachusetts"
"1482","171","1400000US25025170300","Census Tract 1703, Suffolk County, Massachusetts"
"971","324","1400000US25025170400","Census Tract 1704, Suffolk County, Massachusetts"
"1656","104","1400000US25025170501","Census Tract 1705.01, Suffolk County, Massachusetts"
"1047","138","1400000US25025170502","Census Tract 1705.02, Suffolk County, Massachusetts"
"1161","73","1400000US25025170601","Census Tract 1706.01, Suffolk County, Massachusetts"
"1121","102","1400000US25025170701","Census Tract 1707.01, Suffolk County, Massachusetts"
"1299","246","1400000US25025170702","Census Tract 1707.02, Suffolk County, Massachusetts"
"1314","249","1400000US25025170800","Census Tract 1708, Suffolk County, Massachusetts"
"1226","215","1400000US25025180101","Census Tract 1801.01, Suffolk County, Massachusetts"
"1123","109","1400000US25025180200","Census Tract 1802, Suffolk County, Massachusetts"
"1317","278","1400000US25025180301","Census Tract 1803.01, Suffolk County, Massachusetts"
"1553","120","1400000US25025180400","Census Tract 1804, Suffolk County, Massachusetts"
"1278","109","1400000US25025180500","Census Tract 1805, Suffolk County, Massachusetts"
"-","**","1400000US25025980101","Census Tract 9801.01, Suffolk County, Massachusetts"
"-","**","1400000US25025980300","Census Tract 9803, Suffolk County, Massachusetts"
"-","**","1400000US25025980700","Census Tract 9807, Suffolk County, Massachusetts"
"-","**","1400000US25025981000","Census Tract 9810, Suffolk County, Massachusetts"
"1465","204","1400000US25025981100","Census Tract 9811, Suffolk County, Massachusetts"
"-","**","1400000US25025981201","Census Tract 9812.01, Suffolk County, Massachusetts"
"-","**","1400000US25025981202","Census Tract 9812.02, Suffolk County, Massachusetts"
"2105","170","1400000US25025981300","Census Tract 9813, Suffolk County, Massachusetts"
"-","**","1400000US25025981501","Census Tract 9815.01, Suffolk County, Massachusetts"
"-","**","1400000US25025981502","Census Tract 9815.02, Suffolk County, Massachusetts"
"-","**","1400000US25025981600","Census Tract 9816, Suffolk County, Massachusetts"
"-","**","1400000US25025981700","Census Tract 9817, Suffolk County, Massachusetts"
"-","**","1400000US25025981800","Census Tract 9818, Suffolk County, Massachusetts"
"-","**","1400000US25025990101","Census Tract 9901.01, Suffolk County, Massachusetts"
