"B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M","GEO_ID","NAME"
"2122","119","1595","150","527","172","1400000US25025130402","Census Tract 1304.02, Suffolk County, Massachusetts"
"1383","69","816","97","567","97","1400000US25025130404","Census Tract 1304.04, Suffolk County, Massachusetts"
"2526","149","550","113","1976","181","1400000US25025130406","Census Tract 1304.06, Suffolk County, Massachusetts"
"1838","75","1279","127","559","134","1400000US25025140102","Census Tract 1401.02, Suffolk County, Massachusetts"
"1390","69","994","132","396","127","1400000US25025140105","Census Tract 1401.05, Suffolk County, Massachusetts"
"888","66","81","37","807","74","1400000US25025140106","Census Tract 1401.06, Suffolk County, Massachusetts"
"1059","65","666","88","393","84","1400000US25025140107","Census Tract 1401.07, Suffolk County, Massachusetts"
"927","59","416","61","511","71","1400000US25025140201","Census Tract 1402.01, Suffolk County, Massachusetts"
"2322","84","1416","168","906","163","1400000US25025140202","Census Tract 1402.02, Suffolk County, Massachusetts"
"2546","138","1151","230","1395","217","1400000US25025140300","Census Tract 1403, Suffolk County, Massachusetts"
"3065","122","1910","241","1155","232","1400000US25025140400","Census Tract 1404, Suffolk County, Massachusetts"
"2313","118","599","157","1714","190","1400000US25025160101","Census Tract 1601.01, Suffolk County, Massachusetts"
"1259","88","132","65","1127","107","1400000US25025160200","Census Tract 1602, Suffolk County, Massachusetts"
"1292","97","440","90","852","106","1400000US25025160300","Census Tract 1603, Suffolk County, Massachusetts"
"1421","72","132","47","1289","85","1400000US25025160400","Census Tract 1604, Suffolk County, Massachusetts"
"1900","106","571","147","1329","175","1400000US25025160501","Census Tract 1605.01, Suffolk County, Massachusetts"
"1732","92","525","125","1207","149","1400000US25025160502","Census Tract 1605.02, Suffolk County, Massachusetts"
"1543","110","326","101","1217","115","1400000US25025160601","Census Tract 1606.01, Suffolk County, Massachusetts"
"1808","95","714","119","1094","145","1400000US25025160602","Census Tract 1606.02, Suffolk County, Massachusetts"
"2605","148","1639","203","966","224","1400000US25025170100","Census Tract 1701, Suffolk County, Massachusetts"
"1599","101","848","114","751","127","1400000US25025170200","Census Tract 1702, Suffolk County, Massachusetts"
"3313","216","1716","268","1597","251","1400000US25025170300","Census Tract 1703, Suffolk County, Massachusetts"
"1943","129","1086","206","857","174","1400000US25025170400","Census Tract 1704, Suffolk County, Massachusetts"
"1700","123","916","135","784","126","1400000US25025170501","Census Tract 1705.01, Suffolk County, Massachusetts"
"1290","104","671","113","619","124","1400000US25025170502","Census Tract 1705.02, Suffolk County, Massachusetts"
"1745","111","919","145","826","152","1400000US25025170601","Census Tract 1706.01, Suffolk County, Massachusetts"
"919","65","328","75","591","81","1400000US25025170701","Census Tract 1707.01, Suffolk County, Massachusetts"
"2092","153","413","142","1679","181","1400000US25025170702","Census Tract 1707.02, Suffolk County, Massachusetts"
"2017","112","1052","191","965","179","1400000US25025170800","Census Tract 1708, Suffolk County, Massachusetts"
"2377","139","1050","195","1327","202","1400000US25025180101","Census Tract 1801.01, Suffolk County, Massachusetts"
"1655","113","1151","110","504","111","1400000US25025180200","Census Tract 1802, Suffolk County, Massachusetts"
"1173","87","785","107","388","113","1400000US25025180301","Census Tract 1803.01, Suffolk County, Massachusetts"
"776","64","413","68","363","73","1400000US25025180400","Census Tract 1804, Suffolk County, Massachusetts"
"1850","117","979","149","871","146","1400000US25025180500","Census Tract 1805, Suffolk County, Massachusetts"
"0","12","0","12","0","12","1400000US25025980101","Census Tract 9801.01, Suffolk County, Massachusetts"
"0","12","0","12","0","12","1400000US25025980300","Census Tract 9803, Suffolk County, Massachusetts"
"0","12","0","12","0","12","1400000US25025980700","Census Tract 9807, Suffolk County, Massachusetts"
"0","12","0","12","0","12","1400000US25025981000","Census Tract 9810, Suffolk County, Massachusetts"
"116","39","41","19","75","41","1400000US25025981100","Census Tract 9811, Suffolk County, Massachusetts"
"0","12","0","12","0","12","1400000US25025981201","Census Tract 9812.01, Suffolk County, Massachusetts"
"14","23","14","23","0","12","1400000US25025981202","Census Tract 9812.02, Suffolk County, Massachusetts"
"264","42","186","36","78","31","1400000US25025981300","Census Tract 9813, Suffolk County, Massachusetts"
"0","12","0","12","0","12","1400000US25025981501","Census Tract 9815.01, Suffolk County, Massachusetts"
"0","12","0","12","0","12","1400000US25025981502","Census Tract 9815.02, Suffolk County, Massachusetts"
"0","12","0","12","0","12","1400000US25025981600","Census Tract 9816, Suffolk County, Massachusetts"
"0","12","0","12","0","12","1400000US25025981700","Census Tract 9817, Suffolk County, Massachusetts"
"14","10","10","9","4","7","1400000US25025981800","Census Tract 9818, Suffolk County, Massachusetts"
"12","19","0","12","12","19","1400000US25025990101","Census Tract 9901.01, Suffolk County, Massachusetts"
