"B25024_001E","B25024_001M","B25024_002E","B25024_002M","B25024_003E","B25024_003M","B25024_004E","B25024_004M","B25024_005E","B25024_005M","B25024_006E","B25024_006M","B25024_007E","B25024_007M","B25024_008E","B25024_008M","B25024_009E","B25024_009M","B25024_010E","B25024_010M","B25024_011E","B25024_011M","GEO_ID","NAME"
"1002","37","738","60","12","12","16","12","120","37","58","37","27","14","31","17","0","12","0","12","0","12","1400000US25025120105","Census Tract 1201.05, Suffolk County, Massachusetts"
"1952","95","104","45","76","46","125","73","793","126","333","106","71","45","124","71","326","84","0","12","0","12","1400000US25025120201","Census Tract 1202.01, Suffolk County, Massachusetts"
"2104","76","236","91","171","67","317","145","1062","134","206","97","50","45","62","52","0","17","0","17","0","17","1400000US25025120301","Census Tract 1203.01, Suffolk County, Massachusetts"
"3014","65","333","138","203","105","342","163","754","190","532","176","293","119","143","63","414","161","0","17","0","17","1400000US25025120400","Census Tract 1204, Suffolk County, Massachusetts"
"1030","40","51","37","60","32","162","52","613","84","33","23","25","13","86","47","0","12","0","12","0","12","1400000US25025120500","Census Tract 1205, Suffolk County, Massachusetts"
"1106","78","77","42","77","59","200","86","591","110","151","64","0","12","0","12","10","15","0","12","0","12","1400000US25025120600","Census Tract 1206, Suffolk County, Massachusetts"
"1112","30","67","37","29","18","41","21","355","60","63","38","106","42","32","22","419","66","0","12","0","12","1400000US25025120700","Census Tract 1207, Suffolk County, Massachusetts"
"3080","71","1476","182","227","145","372","150","84","47","179","95","104","70","354","154","284","124","0","17","0","17","1400000US25025130100","Census Tract 1301, Suffolk County, Massachusetts"
"2051","36","1140","123","64","46","571","125","113","78","22","19","35","23","106","70","0","17","0","17","0","17","1400000US25025130200","Census Tract 1302, Suffolk County, Massachusetts"
"1866","78","1156","136","44","33","345","109","177","98","63","64","52","33","29","26","0","12","0","12","0","12","1400000US25025130300","Census Tract 1303, Suffolk County, Massachusetts"
"2256","108","1374","171","30","33","143","111","17","28","166","131","51","49","273","121","83","72","119","63","0","12","1400000US25025130402","Census Tract 1304.02, Suffolk County, Massachusetts"
"1437","35","556","88","110","61","41","34","65","35","75","50","102","52","211","82","277","72","0","12","0","12","1400000US25025130404","Census Tract 1304.04, Suffolk County, Massachusetts"
"2635","83","461","130","905","262","161","107","148","99","151","110","224","111","245","124","311","124","29","42","0","17","1400000US25025130406","Census Tract 1304.06, Suffolk County, Massachusetts"
"1893","54","894","119","137","55","503","149","133","66","97","58","0","17","35","30","94","61","0","17","0","17","1400000US25025140102","Census Tract 1401.02, Suffolk County, Massachusetts"
"1444","43","818","112","38","43","420","134","155","90","13","21","0","12","0","12","0","12","0","12","0","12","1400000US25025140105","Census Tract 1401.05, Suffolk County, Massachusetts"
"971","57","77","31","436","75","128","58","77","38","61","29","30","28","6","10","156","48","0","12","0","12","1400000US25025140106","Census Tract 1401.06, Suffolk County, Massachusetts"
"1127","41","503","72","41","28","335","85","190","57","6","9","17","18","35","19","0","12","0","12","0","12","1400000US25025140107","Census Tract 1401.07, Suffolk County, Massachusetts"
"993","40","306","54","64","46","232","65","103","49","80","35","153","48","29","18","26","22","0","12","0","12","1400000US25025140201","Census Tract 1402.01, Suffolk County, Massachusetts"
"2395","48","1141","149","199","107","559","143","283","137","11","17","27","31","72","47","103","72","0","17","0","17","1400000US25025140202","Census Tract 1402.02, Suffolk County, Massachusetts"
"2711","125","994","217","194","118","553","223","353","187","146","125","129","83","174","104","168","109","0","17","0","17","1400000US25025140300","Census Tract 1403, Suffolk County, Massachusetts"
"3189","89","1303","226","160","91","709","229","207","135","140","80","275","162","175","111","190","126","30","49","0","17","1400000US25025140400","Census Tract 1404, Suffolk County, Massachusetts"
"2453","88","98","70","174","89","681","161","778","187","251","115","162","95","110","80","199","94","0","17","0","17","1400000US25025160101","Census Tract 1601.01, Suffolk County, Massachusetts"
"1318","61","24","25","6","9","149","83","707","127","167","89","97","67","101","54","67","46","0","12","0","12","1400000US25025160200","Census Tract 1602, Suffolk County, Massachusetts"
"1356","75","24","22","217","74","76","44","214","75","74","58","8","13","173","60","570","97","0","12","0","12","1400000US25025160300","Census Tract 1603, Suffolk County, Massachusetts"
"1504","72","24","22","47","32","132","69","497","90","237","69","102","57","135","56","330","62","0","12","0","12","1400000US25025160400","Census Tract 1604, Suffolk County, Massachusetts"
"2017","84","175","95","78","41","591","173","587","156","173","73","63","63","39","48","311","89","0","17","0","17","1400000US25025160501","Census Tract 1605.01, Suffolk County, Massachusetts"
"1814","73","175","97","74","56","396","130","414","115","74","62","189","77","160","78","289","117","43","41","0","17","1400000US25025160502","Census Tract 1605.02, Suffolk County, Massachusetts"
"1603","106","82","50","26","25","334","102","254","99","73","63","80","51","202","77","519","102","0","12","33","55","1400000US25025160601","Census Tract 1606.01, Suffolk County, Massachusetts"
"1842","86","318","88","55","52","591","144","324","125","225","99","127","82","202","82","0","17","0","17","0","17","1400000US25025160602","Census Tract 1606.02, Suffolk County, Massachusetts"
"2812","123","980","168","157","102","1040","228","192","107","17","28","63","49","164","98","199","111","0","17","0","17","1400000US25025170100","Census Tract 1701, Suffolk County, Massachusetts"
"1714","82","534","117","340","115","553","124","234","74","28","37","25","40","0","12","0","12","0","12","0","12","1400000US25025170200","Census Tract 1702, Suffolk County, Massachusetts"
"3510","202","1480","235","135","82","726","167","69","50","17","27","0","17","109","88","974","219","0","17","0","17","1400000US25025170300","Census Tract 1703, Suffolk County, Massachusetts"
"2020","134","547","148","73","57","801","187","185","102","0","17","40","45","113","66","261","93","0","17","0","17","1400000US25025170400","Census Tract 1704, Suffolk County, Massachusetts"
"1955","76","197","70","68","48","377","113","101","72","70","62","76","55","42","46","1014","135","10","15","0","12","1400000US25025170501","Census Tract 1705.01, Suffolk County, Massachusetts"
"1383","79","612","83","8","15","90","53","39","43","0","12","29","28","84","74","521","85","0","12","0","12","1400000US25025170502","Census Tract 1705.02, Suffolk County, Massachusetts"
"1838","114","613","109","87","40","698","154","224","88","36","25","84","48","46","38","50","26","0","17","0","17","1400000US25025170601","Census Tract 1706.01, Suffolk County, Massachusetts"
"1012","49","176","55","55","41","142","59","82","53","56","42","13","13","109","36","195","53","177","59","7","11","1400000US25025170701","Census Tract 1707.01, Suffolk County, Massachusetts"
"2203","143","160","79","150","80","461","182","903","204","272","154","141","117","64","66","52","41","0","17","0","17","1400000US25025170702","Census Tract 1707.02, Suffolk County, Massachusetts"
"2112","92","620","176","52","50","369","152","521","179","346","173","47","57","68","49","74","59","15","22","0","17","1400000US25025170800","Census Tract 1708, Suffolk County, Massachusetts"
"2477","122","429","106","19","31","290","161","386","121","230","86","248","115","319","136","556","175","0","12","0","12","1400000US25025180101","Census Tract 1801.01, Suffolk County, Massachusetts"
"1786","97","721","139","71","49","664","140","111","78","23","18","6","10","87","46","103","66","0","12","0","12","1400000US25025180200","Census Tract 1802, Suffolk County, Massachusetts"
"1247","53","671","108","11","18","453","108","78","46","0","12","30","45","0","12","0","12","4","9","0","12","1400000US25025180301","Census Tract 1803.01, Suffolk County, Massachusetts"
"851","34","258","75","44","31","262","78","91","50","32","23","0","12","138","52","26","17","0","12","0","12","1400000US25025180400","Census Tract 1804, Suffolk County, Massachusetts"
"2006","81","656","114","64","49","585","129","473","118","108","60","110","65","10","15","0","12","0","12","0","12","1400000US25025180500","Census Tract 1805, Suffolk County, Massachusetts"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US25025980101","Census Tract 9801.01, Suffolk County, Massachusetts"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US25025980300","Census Tract 9803, Suffolk County, Massachusetts"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US25025980700","Census Tract 9807, Suffolk County, Massachusetts"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US25025981000","Census Tract 9810, Suffolk County, Massachusetts"
"116","39","40","34","68","31","0","12","4","7","0","12","0","12","0","12","4","7","0","12","0","12","1400000US25025981100","Census Tract 9811, Suffolk County, Massachusetts"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US25025981201","Census Tract 9812.01, Suffolk County, Massachusetts"
"14","23","14","23","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US25025981202","Census Tract 9812.02, Suffolk County, Massachusetts"
"291","49","5","7","0","12","0","12","28","21","18","20","0","12","11","11","229","38","0","12","0","12","1400000US25025981300","Census Tract 9813, Suffolk County, Massachusetts"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US25025981501","Census Tract 9815.01, Suffolk County, Massachusetts"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US25025981502","Census Tract 9815.02, Suffolk County, Massachusetts"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US25025981600","Census Tract 9816, Suffolk County, Massachusetts"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US25025981700","Census Tract 9817, Suffolk County, Massachusetts"
"14","10","3","6","0","12","0","12","7","8","0","12","4","7","0","12","0","12","0","12","0","12","1400000US25025981800","Census Tract 9818, Suffolk County, Massachusetts"
"12","19","0","12","0","12","0","12","12","19","0","12","0","12","0","12","0","12","0","12","0","12","1400000US25025990101","Census Tract 9901.01, Suffolk County, Massachusetts"
